machine_id,cycle,temperature,vibration,pressure,rpm,failure_within_20
M103,41,59.08,3.144,94.55,1534,0
M103,42,67.08,3.528,95.3,1478,0
M103,43,66.46,3.304,92.63,1504,0
M103,44,62.66,2.028,90.67,1483,0
M103,45,67.95,2.087,92.49,1489,0
M103,46,62.61,3.291,91.47,1496,0
M103,47,61.39,3.406,90.29,1491,0
M103,48,72.87,1.891,91.9,1494,0
M103,49,68.75,3.134,88.66,1483,0
M103,50,60.36,3.513,91.11,1506,0
M103,51,57.88,2.325,91.37,1518,0
M103,52,62.47,2.729,90.82,1497,0
M103,53,64.02,1.867,87.87,1500,0
M103,54,64.12,3.227,87.26,1485,0
M103,55,59.1,2.814,91.45,1516,0
M103,56,66.13,3.196,90.73,1521,0
M103,57,65.63,2.531,92.33,1505,0
M103,58,65.96,3.003,88.25,1460,0
M103,59,70.12,2.891,90.15,1500,0
M103,60,65.97,2.153,91.68,1479,0
M103,61,66.4,2.3,92.12,1473,0
M103,62,66.89,1.677,88.83,1472,0
M103,63,66.49,1.196,91.63,1447,0
M103,64,61.38,3.302,88.55,1506,0
M103,65,70.17,3.086,95.12,1475,0
M103,66,56.96,2.949,88.89,1474,0
M103,67,66.56,2.649,89.67,1495,0
M103,68,72.94,2.53,88.59,1504,0
M103,69,61.29,2.83,91.85,1472,0
M103,70,67.73,3.197,91.1,1474,0
M103,71,64.37,3.326,89.0,1459,0
M103,72,70.78,2.294,90.75,1491,0
M103,73,68.49,3.029,90.09,1538,0
M103,74,65.34,2.221,91.0,1486,0
M103,75,66.3,2.421,85.57,1498,0
M103,76,70.4,2.122,89.61,1519,0
M103,77,67.99,3.415,90.24,1460,0
M103,78,67.31,3.027,92.52,1475,0
M103,79,68.73,3.197,90.4,1486,0
M103,80,66.27,3.356,88.16,1516,0
M103,81,70.38,1.939,90.07,1506,0
M103,82,66.17,2.86,86.37,1516,0
M103,83,67.5,2.988,89.18,1470,0
M103,84,64.17,2.943,92.39,1475,0
M103,85,68.02,2.366,88.29,1459,0
M103,86,61.49,2.529,88.7,1475,0
M103,87,71.26,3.604,88.25,1457,0
M103,88,67.85,3.774,90.81,1479,0
M103,89,65.33,2.743,91.21,1480,0
M103,90,74.0,3.679,91.75,1473,0
M103,91,70.28,4.009,85.81,1501,0
M103,92,67.63,2.802,86.7,1484,0
M103,93,67.82,3.388,85.96,1484,0
M103,94,,3.765,88.06,1478,0
M103,95,65.48,2.48,85.99,1468,0
M103,96,67.61,3.686,86.96,1472,0
M103,97,69.01,5.247,88.96,1508,0
M103,98,73.24,3.204,88.08,1474,0
M103,99,64.59,4.752,84.43,1503,1
M103,100,66.05,2.7,84.89,1508,1
M103,101,69.59,4.187,88.73,1511,1
M103,102,67.66,2.991,86.15,1484,1
M103,103,68.57,3.483,86.66,1484,1
M103,104,74.39,3.212,85.4,1472,1
M103,105,72.55,3.278,85.67,1501,1
M103,106,71.01,4.189,82.01,1457,1
M103,107,70.58,3.445,84.75,1483,1
M103,108,69.38,4.146,86.43,1486,1
M103,109,76.0,4.417,86.48,1493,1
M103,110,77.67,4.087,85.73,1521,1
M103,111,75.01,4.068,81.96,1481,1
M103,112,79.55,5.21,84.64,1490,1
M103,113,78.67,4.236,84.21,1477,1
M103,114,77.3,3.997,83.33,1486,1
M103,115,75.49,5.354,83.4,1463,1
M103,116,74.59,4.768,81.18,1493,1
M103,117,69.56,4.898,81.95,1492,1
M103,118,76.18,4.434,82.38,1463,1
M103,119,82.44,3.81,83.01,1486,1
M104,1,59.96,0.253,95.5,1518,0
M104,2,55.21,0.568,98.56,1478,0
M104,3,54.08,0.211,94.45,1512,0
M104,4,55.98,0.759,91.92,1512,0
M104,5,57.62,0.538,92.34,1518,0
M104,6,54.5,0.644,93.97,1488,0
M104,7,58.77,0.369,94.99,1529,0
M104,8,58.6,0.489,88.43,1485,0
M104,9,57.51,0.144,96.46,1466,0
M104,10,54.41,0.1,92.69,1511,0
M104,11,55.59,1.393,92.37,1542,0
M104,12,51.83,0.1,91.68,1495,0
M104,13,61.15,1.19,96.02,1452,0
M104,14,62.47,0.1,92.56,1516,0
M104,15,64.35,0.112,92.64,1470,0
M104,16,57.73,0.902,95.51,1497,0
M104,17,61.01,0.302,92.15,1502,0
M104,18,62.9,0.417,88.68,1527,0
M104,19,58.02,0.539,92.44,1464,0
M104,20,61.54,0.1,93.64,1480,0
M104,21,55.78,0.443,92.71,1524,0
M104,22,57.13,0.756,93.36,1514,0
M104,23,54.7,0.1,93.24,1510,0
M104,24,56.93,0.959,90.54,1525,0
M104,25,56.04,0.1,92.03,1477,0
M104,26,60.01,0.201,90.39,1486,0
M104,27,61.24,1.487,90.86,1481,0
M104,28,59.55,0.608,93.29,1505,0
M104,29,53.2,0.331,90.83,1479,0
M104,30,64.1,0.543,87.93,1474,0
M104,31,60.87,0.309,92.54,1486,0
M104,32,64.5,0.203,92.36,1480,0
M104,33,54.56,0.181,91.81,1492,0
M104,34,58.68,0.466,90.58,1532,0
M104,35,65.52,0.166,90.07,1499,0
M104,36,66.8,0.314,94.62,1504,0
M104,37,65.95,1.912,94.22,1494,0
M104,38,57.99,0.1,89.1,1462,0
M104,39,67.93,0.1,91.6,1497,0
M104,40,65.9,0.1,90.27,1535,0
M104,41,62.08,0.145,91.32,1496,0
M104,42,63.78,0.459,92.18,1529,0
M104,43,62.28,0.981,89.63,1481,0
M104,44,56.79,0.666,91.22,1459,0
M104,45,62.06,0.632,91.87,1473,0
M104,46,63.54,0.1,87.77,1505,0
M104,47,61.01,1.62,91.06,1518,0
M104,48,59.04,0.1,93.95,1493,0
M104,49,62.66,1.777,88.24,1497,0
M104,50,63.28,0.602,88.16,1489,0
M104,51,62.18,0.876,88.86,1457,0
M104,52,58.73,1.102,92.59,1448,0
M104,53,62.39,1.03,88.88,1486,0
M104,54,59.03,1.102,89.31,1454,0
M104,55,65.26,1.71,90.24,1489,0
M104,56,58.99,0.128,86.41,1503,0
M104,57,66.04,1.222,90.65,1460,0
M104,58,63.87,0.874,88.28,1457,0
M104,59,69.04,0.665,87.96,1513,0
M104,60,58.72,1.156,88.62,1492,1
M104,61,63.31,0.737,87.57,1438,1
M104,62,64.34,1.032,89.19,1474,1
M104,63,69.05,1.095,85.73,1455,1
M104,64,62.37,1.224,84.48,1458,1
M104,65,63.2,0.399,85.69,1469,1
M104,66,67.72,0.143,87.99,1477,1
M104,67,64.77,1.678,84.19,1494,1
M104,68,71.63,1.052,87.15,1498,1
M104,69,66.83,2.049,84.04,1445,1
M104,70,65.04,2.416,86.16,1486,1
M104,71,68.46,1.132,84.97,1443,1
M104,72,67.55,0.997,86.15,1493,1
M104,73,69.32,2.5,85.32,1547,1
M104,74,72.94,2.319,86.38,1497,1
M104,75,69.31,2.12,84.72,1513,1
M104,76,67.31,1.842,82.63,1498,1
M104,77,70.39,3.644,83.34,1472,1
M104,78,72.16,3.1,82.57,1474,1
M104,79,78.58,2.391,81.85,1482,1
M104,80,71.31,2.62,86.27,1514,1
M105,1,63.15,0.1,100.69,1499,0
M105,2,58.82,0.478,104.44,1477,0
M105,3,61.78,0.226,101.13,1462,0
M105,4,60.86,0.958,105.08,1497,0
M105,5,58.37,0.112,100.05,1514,0
M105,6,56.83,0.987,102.6,1497,0
M105,7,62.39,0.441,98.96,1488,0
M105,8,64.41,0.1,99.71,1513,0
M105,9,55.59,0.661,105.31,1463,0
M105,10,57.43,0.464,99.77,1498,0
M105,11,64.05,0.675,104.68,1480,0
M105,12,58.75,0.1,103.55,1489,0
M105,13,59.29,1.276,99.47,1541,0
M105,14,58.29,0.393,101.68,1492,0
M105,15,58.49,0.1,105.78,1487,0
M105,16,61.93,0.451,101.12,1468,0
M105,17,60.55,0.229,104.33,1522,0
M105,18,58.94,0.582,101.51,1503,0
M105,19,61.17,0.963,98.58,1526,0
M105,20,54.04,0.379,103.6,1503,0
M105,21,58.89,0.1,98.95,1504,0
M105,22,60.69,0.435,103.66,1485,0
M105,23,60.04,0.85,101.08,1510,0
M105,24,57.58,0.592,101.98,1465,0
M105,25,57.25,0.1,101.39,1471,0
M105,26,59.15,0.901,102.32,1447,0
M105,27,60.45,0.1,105.79,1516,0
M105,28,65.35,1.409,102.34,1531,0
M105,29,58.82,0.427,104.39,1489,0
M105,30,57.79,0.224,99.8,1489,0
M105,31,61.23,0.1,100.48,1487,0
M105,32,62.73,0.1,103.42,1515,0
M105,33,64.36,0.301,99.57,1508,0
M105,34,66.7,0.1,102.82,1493,0
M105,35,58.85,1.162,101.91,1498,0
M105,36,59.09,0.1,100.25,1500,0
M105,37,61.21,0.1,103.78,1489,0
M105,38,54.6,0.72,101.14,1501,0
M105,39,55.77,0.1,101.15,1514,0
M105,40,61.33,0.1,102.82,1496,0
M105,41,60.93,0.6,101.18,1459,0
M105,42,62.57,1.258,102.41,1508,0
M105,43,59.41,0.778,102.82,1503,0
M105,44,62.37,0.738,105.21,1512,0
M105,45,62.59,0.682,101.75,1465,0
M105,46,58.34,0.987,103.51,1507,0
M105,47,62.3,0.807,99.71,1471,0
M105,48,65.65,0.1,102.79,1491,0
M105,49,57.81,0.858,100.04,1476,0
M105,50,56.9,0.1,103.07,1483,0
M105,51,68.43,0.1,102.83,1516,0
M105,52,68.28,0.1,100.72,1488,0
M105,53,61.31,0.82,101.78,1507,0
M105,54,68.13,0.1,100.07,1484,0
M105,55,67.98,0.134,103.69,1481,0
M105,56,53.09,0.219,103.21,1489,0
M105,57,57.61,0.1,102.66,1501,0
M105,58,63.54,0.1,100.45,1476,0
M105,59,65.57,0.1,102.98,1479,0
M105,60,64.67,0.685,103.04,1514,0
M105,61,60.44,0.273,99.84,1508,0
M105,62,62.19,0.355,101.89,1512,0
M105,63,65.12,0.1,100.7,1509,0
M105,64,61.95,1.382,99.8,1517,0
M105,65,65.47,0.1,102.39,1484,0
M105,66,68.98,0.522,103.6,1491,0
M105,67,71.08,1.111,100.24,1502,0
M105,68,63.71,0.1,102.77,1473,0
M105,69,61.05,0.1,101.0,1499,0
M105,70,59.96,0.1,98.88,1445,0
M105,71,58.98,0.65,102.18,1505,0
M105,72,63.54,0.1,98.95,1485,0
M105,73,57.33,1.404,100.85,1489,0
M105,74,62.16,0.131,100.19,1517,0
M105,75,57.68,0.1,101.54,1479,0
M105,76,58.76,0.536,103.71,1469,0
M105,77,58.75,0.747,100.9,1505,0
M105,78,61.52,0.1,98.71,1481,0
M105,79,68.28,0.936,97.34,1474,0
M105,80,59.06,0.308,102.35,1487,0
M105,81,60.31,0.914,105.13,1523,0
M105,82,58.45,0.1,96.85,1518,0
M105,83,61.91,0.154,102.43,1500,0
M105,84,62.32,0.1,100.97,1491,0
M105,85,60.23,1.21,97.43,1495,0
M105,86,65.77,0.203,100.13,1529,0
M105,87,65.77,0.193,101.18,1499,0
M105,88,60.57,0.617,98.7,1515,0
M105,89,66.17,0.1,97.96,1504,0
M105,90,66.95,0.1,99.3,1489,0
M105,91,59.91,0.1,101.4,1472,0
M105,92,59.33,0.716,98.66,1466,0
M105,93,61.37,0.461,102.12,1477,0
M105,94,60.23,0.659,99.55,1490,0
M105,95,63.81,0.1,98.71,1499,0
M105,96,64.61,0.812,100.9,1502,0
M105,97,59.7,0.436,99.94,1494,0
M105,98,63.1,0.404,100.26,1445,0
M105,99,63.14,0.743,101.52,1495,0
M105,100,55.96,0.705,102.3,1463,0
M105,101,60.42,0.85,101.27,1500,0
M105,102,61.55,0.409,98.19,1493,0
M105,103,64.63,1.517,95.97,1457,0
M105,104,58.19,0.772,101.92,1428,0
M105,105,67.7,0.592,101.0,1496,0
M105,106,53.87,0.1,100.9,1535,0
M105,107,68.55,1.33,102.53,1496,0
M105,108,59.17,0.869,100.94,1452,0
M105,109,61.9,0.1,100.47,1478,0
M105,110,69.52,0.898,98.32,1481,0
M105,111,57.63,0.1,99.79,1493,0
M105,112,63.9,0.506,102.03,1493,0
M105,113,60.88,0.736,100.42,1471,0
M105,114,63.44,0.804,101.13,1459,0
M105,115,58.4,0.648,96.77,1513,0
M105,116,57.23,1.423,98.64,1498,0
M105,117,58.64,1.358,102.38,1489,0
M105,118,65.25,0.5,99.45,1496,0
M105,119,63.92,0.1,101.44,1498,0
M105,120,62.95,0.1,98.68,1507,0
M105,121,71.49,0.1,101.86,1500,0
M105,122,60.03,0.752,95.06,1499,0
M105,123,60.75,1.567,99.04,1454,0
M105,124,55.64,0.923,100.34,1454,0
M105,125,59.84,0.8,99.52,1464,0
M105,126,62.09,0.1,101.79,1529,0
M105,127,65.81,0.672,96.88,1489,0
M105,128,63.75,1.11,101.63,1466,0
M105,129,65.38,0.724,101.14,1480,0
M105,130,62.48,0.873,97.73,1514,0
M105,131,55.56,0.407,102.54,1489,0
M105,132,62.22,0.929,101.69,1437,0
M105,133,64.63,0.639,98.97,1483,0
M105,134,64.61,0.601,97.2,1484,0
M105,135,54.83,0.68,96.35,1505,0
M105,136,66.2,0.1,98.84,1493,0
M105,137,58.04,1.225,97.7,1484,0
M105,138,65.98,0.844,100.29,1499,0
M105,139,63.98,0.785,96.9,1505,0
M105,140,61.55,0.823,98.03,1520,0
M105,141,65.49,0.22,97.3,1503,0
M105,142,63.17,2.195,97.16,1505,0
M105,143,53.82,0.129,97.02,1486,0
M105,144,65.18,1.237,99.1,1479,0
M105,145,62.84,1.22,92.8,1489,0
M105,146,62.37,0.879,96.13,1487,0
M105,147,60.51,1.198,97.4,1502,0
M105,148,63.6,0.878,99.79,1498,0
M105,149,61.09,2.356,95.85,1488,0
M105,150,71.08,0.804,98.5,1461,0
M105,151,68.58,1.126,95.59,1487,0
M105,152,67.58,0.997,95.4,1466,0
M105,153,71.9,1.396,101.83,1495,0
M105,154,65.89,0.373,103.26,1437,0
M105,155,63.43,0.618,95.2,1443,0
M105,156,69.99,0.676,94.75,1487,0
M105,157,65.59,0.437,99.25,1463,0
M105,158,61.63,1.895,97.47,1507,0
M105,159,68.18,0.554,98.11,1521,0
M105,160,69.05,1.427,96.08,1500,0
M105,161,69.57,1.377,95.46,1473,0
M105,162,69.93,1.273,95.54,1502,0
M105,163,62.06,1.61,95.08,1505,0
M105,164,74.75,1.973,95.83,1485,0
M105,165,70.13,1.422,96.62,1511,0
M105,166,63.68,1.57,93.16,1495,0
M105,167,70.44,1.211,95.62,1477,0
M105,168,72.52,0.987,91.75,1493,0
M105,169,71.98,2.165,95.44,1486,0
M105,170,70.54,1.101,94.07,1491,0
M105,171,70.38,2.351,92.8,1478,0
M105,172,69.86,2.29,94.47,1487,0
M105,173,68.65,1.834,93.94,1462,0
M105,174,67.01,2.27,94.41,1486,1
M105,175,73.64,1.95,95.97,1466,1
M105,176,71.03,2.255,91.24,1489,1
M105,177,68.04,1.888,96.34,1498,1
M105,178,70.14,1.974,93.02,1453,1
M105,179,68.12,2.445,95.47,1445,1
M105,180,70.89,2.214,95.64,1490,1
M105,181,78.37,1.418,94.16,1488,1
M105,182,75.87,1.921,94.12,1519,1
M105,183,69.99,1.683,95.73,1470,1
M105,184,76.1,2.228,92.53,1480,1
M105,185,68.66,1.951,93.31,1430,1
M105,186,73.54,2.368,94.3,1476,1
M105,187,75.25,2.402,93.32,1478,1
M105,188,73.84,2.754,92.43,1476,1
M105,189,63.97,2.045,90.88,1465,1
M105,190,79.56,3.091,91.36,1506,1
M105,191,74.59,2.769,92.32,1479,1
M105,192,70.33,2.993,92.59,1494,1
M105,193,70.49,2.431,91.5,1467,1
M105,194,71.69,2.982,89.68,1483,1
M106,1,44.99,3.727,108.2,1485,0
M106,2,48.34,2.556,111.17,1481,0
M106,3,45.43,3.09,110.8,1480,0
M106,4,39.99,2.138,108.64,1471,0
M106,5,44.89,3.627,105.46,1527,0
M106,6,50.09,2.391,107.47,1474,0
M106,7,50.45,1.961,105.02,1477,0
M106,8,45.19,3.384,109.65,1512,0
M106,9,48.76,3.219,105.88,1506,0
M106,10,48.67,2.451,103.55,1520,0
M106,11,44.22,2.299,107.27,1496,0
M106,12,50.9,2.883,106.53,1522,0
M106,13,49.79,2.453,109.77,1466,0
M106,14,43.89,3.463,106.73,1491,0
M106,15,48.33,2.406,109.6,1513,0
M106,16,46.78,2.961,106.18,1492,0
M106,17,46.05,2.721,106.15,1475,0
M106,18,40.02,2.937,104.89,1491,0
M106,19,44.08,2.303,106.1,1524,0
M106,20,42.87,2.405,105.91,1499,0
M106,21,41.68,1.797,106.97,1513,0
M106,22,45.09,2.99,107.56,1527,0
M106,23,47.81,3.043,106.06,1505,0
M106,24,39.8,2.296,102.99,1476,0
M106,25,43.24,3.612,105.6,1507,0
M106,26,38.7,1.997,104.96,1508,0
M106,27,46.58,3.253,104.25,1476,0
M106,28,47.78,2.412,108.79,1478,0
M106,29,47.27,2.833,107.56,1511,0
M106,30,47.3,3.486,109.6,1460,0
M106,31,45.87,2.23,104.01,1491,0
M106,32,45.8,1.523,106.45,1487,0
M106,33,46.17,2.955,110.88,1491,0
M106,34,51.07,3.093,106.69,1481,0
M106,35,44.77,2.927,106.26,1482,0
M106,36,50.75,3.143,108.63,1476,0
M106,37,44.17,1.885,105.55,1484,0
M106,38,44.63,2.755,105.04,1517,0
M106,39,49.84,2.418,107.02,1496,0
M106,40,49.92,3.344,107.79,1485,0
M106,41,46.36,2.095,108.59,1510,0
M106,42,42.6,3.224,106.37,1526,0
M106,43,44.69,2.973,106.18,1537,0
M106,44,45.5,2.249,106.43,1549,0
M106,45,43.31,1.982,106.17,1460,0
M106,46,50.34,2.46,103.41,1459,0
M106,47,41.74,2.959,104.21,1474,0
M106,48,51.18,3.456,103.21,1519,0
M106,49,44.05,2.494,106.12,1486,0
M106,50,44.61,2.003,103.43,1498,0
M106,51,45.95,2.391,108.38,1533,0
M106,52,47.52,2.944,104.34,1493,0
M106,53,52.8,3.213,105.55,1546,0
M106,54,45.94,3.324,108.37,1493,0
M106,55,54.46,1.85,104.73,1509,0
M106,56,46.42,2.476,104.81,1502,0
M106,57,48.63,3.498,108.45,1514,0
M106,58,47.87,3.684,107.68,1540,0
M106,59,53.72,2.739,107.84,1483,0
M106,60,43.34,3.554,108.24,1439,0
M106,61,43.97,2.811,104.49,1505,0
M106,62,46.56,3.167,106.92,1512,0
M106,63,55.41,3.043,106.33,1498,0
M106,64,47.25,2.229,107.05,1474,0
M106,65,51.53,3.478,108.22,1474,0
M106,66,52.91,2.953,106.56,1527,0
M106,67,45.29,2.721,104.17,1497,0
M106,68,44.38,2.153,104.56,1510,0
M106,69,46.83,3.497,104.38,1494,0
M106,70,46.84,1.994,105.75,1530,0
M106,71,42.66,2.353,104.37,1486,0
M106,72,45.41,2.896,105.37,1516,0
M106,73,54.95,2.559,109.17,1521,0
M106,74,49.64,3.189,104.09,1464,0
M106,75,48.93,2.207,107.0,1482,0
M106,76,43.42,2.115,108.58,1524,0
M106,77,55.94,2.048,107.66,1446,0
M106,78,48.05,3.16,108.81,1512,0
M106,79,48.34,2.906,105.02,1502,0
M106,80,44.56,1.994,107.59,1478,0
M106,81,45.52,2.244,104.82,1462,0
M106,82,49.99,3.657,105.57,1488,0
M106,83,50.24,1.899,105.18,1482,0
M106,84,42.8,1.939,102.87,1494,0
M106,85,47.36,2.338,103.75,1471,0
M106,86,40.27,2.615,108.07,1482,0
M106,87,45.33,2.776,106.78,1465,0
M106,88,53.31,4.024,108.03,1502,0
M106,89,46.27,2.001,108.5,1469,0
M106,90,39.88,2.824,106.46,1495,0
M106,91,48.92,2.741,108.21,1494,0
M106,92,50.4,3.368,104.61,1495,0
M106,93,43.25,1.436,103.88,1506,0
M106,94,44.33,2.661,103.19,1489,0
M106,95,46.6,2.642,101.64,1518,0
M106,96,47.49,1.642,103.39,1504,0
M106,97,47.01,3.172,108.42,1480,0
M106,98,41.95,2.527,107.64,1508,0
M106,99,49.53,2.485,104.96,1483,0
M106,100,46.05,3.582,104.81,1517,0
M106,101,52.87,2.722,106.41,1510,0
M106,102,44.01,2.256,102.4,1520,0
M106,103,50.92,2.737,101.95,1515,0
M106,104,49.9,2.694,106.14,1515,0
M106,105,51.95,3.855,106.71,1484,0
M106,106,47.55,3.076,102.13,1511,0
M106,107,45.78,2.353,102.59,1471,0
M106,108,53.98,3.423,104.95,1495,0
M106,109,48.79,2.945,105.28,1459,0
M106,110,46.79,2.426,104.03,1471,0
M106,111,48.68,2.572,104.43,1473,0
M106,112,51.71,4.233,105.77,1477,0
M106,113,47.21,2.577,105.32,1460,0
M106,114,45.28,2.962,103.19,1498,0
M106,115,53.38,3.082,107.59,1487,0
M106,116,50.65,3.113,104.15,1493,0
M106,117,51.38,3.083,99.84,1515,0
M106,118,45.15,3.668,104.77,1492,0
M106,119,46.85,3.863,103.04,1469,0
M106,120,56.28,2.327,101.32,1470,0
M106,121,45.54,3.016,101.28,1522,0
M106,122,45.76,2.93,105.37,1488,0
M106,123,48.12,2.839,106.91,1473,0
M106,124,48.58,2.974,106.31,1462,0
M106,125,53.04,2.97,107.46,1486,0
M106,126,47.49,2.487,105.45,1490,0
M106,127,47.92,3.887,103.92,1480,0
M106,128,52.08,3.239,102.46,1491,0
M106,129,44.3,4.22,103.25,1487,0
M106,130,46.42,2.668,107.56,1498,0
M106,131,44.72,3.513,100.57,1495,0
M106,132,52.44,2.653,102.75,1502,0
M106,133,51.42,3.199,102.54,1506,0
M106,134,42.74,3.202,100.62,1512,0
M106,135,45.13,2.802,103.51,1454,0
M106,136,47.94,3.149,101.27,1480,0
M106,137,52.78,2.275,104.68,1478,0
M106,138,45.63,4.015,101.33,1490,0
M106,139,48.96,3.377,104.31,1470,0
M106,140,48.63,2.109,105.63,1494,0
M106,141,46.78,2.938,103.21,1493,0
M106,142,43.78,2.865,105.61,1520,0
M106,143,55.8,2.662,103.14,1507,0
M106,144,48.19,3.253,101.78,1496,0
M106,145,47.45,3.557,107.69,1481,0
M106,146,48.99,3.154,102.53,1494,0
M106,147,50.79,3.286,104.85,1486,0
M106,148,49.17,3.469,104.29,1505,0
M106,149,55.01,3.636,102.1,1503,0
M106,150,49.55,2.466,102.67,1471,0
M106,151,52.21,4.636,102.31,1514,0
M106,152,50.72,3.271,106.88,1465,0
M106,153,45.65,3.435,103.48,1484,0
M106,154,50.99,3.205,106.07,1498,0
M106,155,49.59,3.583,101.92,1495,0
M106,156,47.15,3.87,98.9,1472,0
M106,157,53.39,3.084,105.84,1486,0
M106,158,51.57,2.697,104.13,1458,0
M106,159,,3.49,105.9,1421,0
M106,160,51.34,3.716,99.97,1494,0
M106,161,55.23,3.475,102.57,1468,0
M106,162,50.69,3.201,105.06,1481,0
M106,163,53.85,3.787,105.42,1492,0
M106,164,47.08,3.168,102.12,1488,0
M106,165,48.76,2.875,97.64,1503,0
M106,166,55.87,3.255,102.03,1519,0
M106,167,54.37,3.904,99.57,1493,0
M106,168,48.77,3.451,102.99,1465,0
M106,169,51.99,2.679,100.47,1494,0
M106,170,47.85,2.931,107.15,1489,0
M106,171,52.29,3.163,101.56,1480,0
M106,172,52.01,3.863,102.01,1475,0
M106,173,52.03,3.096,102.14,1491,0
M106,174,52.04,3.296,104.3,1497,0
M106,175,56.02,3.677,99.12,1514,0
M106,176,50.66,3.722,99.78,1472,0
M106,177,55.88,3.118,102.11,1480,0
M106,178,54.03,3.939,106.89,1493,0
M106,179,49.0,4.266,101.18,1503,0
M106,180,57.68,4.126,100.67,1489,0
M106,181,59.06,3.435,99.57,1492,0
M106,182,49.7,2.98,98.02,1495,0
M106,183,52.37,3.085,101.95,1481,0
M106,184,57.03,3.171,100.12,1508,0
M106,185,52.65,3.003,102.11,1470,0
M106,186,55.32,3.493,98.07,1461,0
M106,187,51.63,3.724,100.59,1475,0
M106,188,53.28,3.657,101.91,1482,0
M106,189,52.97,3.916,98.3,1488,0
M106,190,56.0,4.085,102.72,1487,0
M106,191,53.74,4.372,100.91,1496,0
M106,192,54.29,2.734,102.45,1484,0
M106,193,57.83,4.056,103.34,1507,0
M106,194,50.6,3.085,95.49,1483,0
M106,195,52.01,3.827,97.64,1454,0
M106,196,51.35,4.25,96.84,1483,0
M106,197,55.03,4.823,96.29,1489,0
M106,198,57.51,3.827,95.69,1468,0
M106,199,51.19,4.344,97.47,1475,0
M106,200,56.09,4.237,93.38,1471,1
M106,201,53.55,2.958,97.89,1473,1
M106,202,52.9,3.342,101.95,1512,1
M106,203,52.07,4.375,97.17,1493,1
M106,204,54.32,3.826,99.75,1478,1
M106,205,55.89,3.406,101.27,1477,1
M106,206,54.51,3.961,99.36,1521,1
M106,207,52.5,4.746,97.8,1472,1
M106,208,59.53,4.032,99.34,1482,1
M106,209,50.31,4.77,93.72,1531,1
M106,210,56.66,3.701,98.23,1474,1
M106,211,61.0,5.517,99.68,1475,1
M106,212,61.44,2.841,95.78,1491,1
M106,213,55.14,3.477,93.0,1506,1
M106,214,63.67,5.834,96.94,1464,1
M106,215,61.06,5.151,97.88,1502,1
M106,216,61.39,4.462,97.61,1465,1
M106,217,62.9,4.8,99.14,1482,1
M106,218,62.65,4.477,92.23,1494,1
M106,219,61.8,4.89,96.83,1483,1
M106,220,58.67,5.486,95.47,1468,1
M107,1,78.1,2.564,98.57,1486,0
M107,2,78.43,1.129,100.05,1511,0
M107,3,76.52,0.951,99.84,1480,0
M107,4,75.38,2.011,101.09,1489,0
M107,5,69.67,1.649,102.93,1540,0
M107,6,74.45,0.57,99.07,1458,0
M107,7,75.26,1.869,99.08,1482,0
M107,8,75.81,1.116,98.55,1516,0
M107,9,69.33,0.942,100.2,1503,0
M107,10,81.29,2.572,96.0,1492,0
M107,11,77.21,1.533,102.87,1494,0
M107,12,75.89,1.395,102.61,1496,0
M107,13,74.08,2.068,95.08,1493,0
M107,14,75.46,1.298,98.97,1453,0
M107,15,66.93,1.786,99.75,1487,0
M107,16,78.0,1.073,98.21,1478,0
M107,17,75.23,2.065,100.39,1499,0
M107,18,77.4,2.437,97.47,1519,0
M107,19,75.16,1.417,101.33,1478,0
M107,20,77.63,2.591,100.76,1499,0
M107,21,78.64,0.822,100.43,1475,0
M107,22,79.08,2.345,97.47,1511,0
M107,23,75.65,1.714,99.46,1511,0
M107,24,72.08,2.002,98.12,1486,0
M107,25,76.0,1.698,99.48,1506,0
M107,26,82.52,1.544,97.55,1498,0
M107,27,70.11,1.156,102.19,1501,0
M107,28,79.16,1.83,98.64,1460,0
M107,29,77.38,1.497,97.6,1491,0
M107,30,74.03,1.832,98.66,1512,0
M107,31,81.82,1.836,95.52,1510,0
M107,32,75.79,1.762,98.05,1476,0
M107,33,78.53,1.472,96.47,1519,0
M107,34,76.83,2.109,95.1,1480,0
M107,35,77.73,1.238,101.09,1487,0
M107,36,75.53,1.642,97.06,1495,0
M107,37,76.13,2.129,94.67,1494,0
M107,38,81.95,1.878,97.43,1465,0
M107,39,77.79,1.576,98.02,1507,0
M107,40,84.09,1.758,93.31,1482,0
M107,41,74.77,2.53,97.25,1455,0
M107,42,78.58,1.766,96.09,1497,0
M107,43,75.98,1.504,99.21,1515,0
M107,44,79.65,1.72,93.24,1466,0
M107,45,74.63,2.527,99.36,1520,0
M107,46,77.13,1.76,96.82,1470,0
M107,47,83.13,1.353,94.49,1488,0
M107,48,79.51,1.512,97.6,1518,0
M107,49,79.11,1.864,97.07,1511,0
M107,50,69.77,1.101,98.77,1470,0
M107,51,79.73,0.586,99.65,1506,0
M107,52,78.37,2.444,98.28,1470,0
M107,53,78.95,1.223,98.15,1476,0
M107,54,81.96,1.32,99.3,1489,0
M107,55,79.33,2.029,98.23,1495,0
M107,56,78.91,1.627,95.42,1464,0
M107,57,73.37,1.731,100.23,1486,0
M107,58,83.82,1.019,92.44,1489,0
M107,59,73.82,1.44,93.87,1467,0
M107,60,80.93,1.925,96.18,1461,0
M107,61,79.76,0.858,94.89,1510,0
M107,62,80.7,1.447,97.66,1476,0
