transaction_id,amount,hour,txns_last_hour,merchant_category,foreign_transaction,card_present,account_age_days,distance_from_home_km,is_fraud
T108387,30.57,5,0,online,0,1,878,18.3,0
T107788,10.48,0,2,restaurant,0,0,1905,26.3,0
T107407,71.71,2,2,grocery,0,1,1097,36.4,0
T105238,45.27,6,0,restaurant,0,1,2130,5.0,0
T106647,207.77,21,1,grocery,0,0,2209,24.4,0
T101564,34.92,13,0,restaurant,0,1,53,21.0,0
T101878,17.12,3,0,online ,0,1,2437,28.1,0
T101942,47.46,6,2,travel,0,1,892,1.8,0
T105871,69.19,17,1,gas,0,0,973,7.6,0
T101501,269.25,5,1,online,0,0,1345,61.0,1
T106252,11.97,10,1,online,0,1,382,0.8,0
T106183,44.71,10,1,grocery,0,0,524,13.9,0
T101679,17.82,0,0,restaurant,0,1,1431,2.9,0
T101729,122.53,10,0,gas,0,1,1044,24.9,0
T107491,63.11,19,3,Restaurant,0,1,1235,53.0,0
T101172,11.31,14,1,travel,0,1,1365,3.3,0
T105917,64.6,18,0,online,0,0,401,67.2,0
T102865,114.28,6,3,electronics,0,0,1757,0.3,0
T108773,46.44,13,1,grocery,0,0,87,7.9,0
T104632,32.49,4,3,grocery,0,0,426,8.4,0
T102556,45.61,8,0,grocery,0,1,1090,21.5,0
T101143,14.28,22,1,restaurant,0,1,1981,7.5,0
T105657,176.85,6,1,electronics,0,1,1535,10.3,0
T100387,50.21,10,1,grocery,1,1,1056,293.3,0
T102042,38.14,16,1,online,0,1,586,22.5,0
T104077,130.93,3,1,online,0,1,885,124.8,0
T105393,30.6,14,1,electronics,0,1,640,20.5,0
T106670,19.2,9,0,online,0,0,1122,19.4,0
T102753,74.88,22,1,online,0,0,2080,6.5,0
T106762,10.5,1,0,online,0,1,2243,7.1,0
T101111,79.1,7,0,grocery,0,0,595,9.5,0
T108211,15.91,8,2,restaurant,0,1,2468,12.0,0
T105429,61.38,6,0,gas,0,1,2487,20.0,0
T105507,217.44,3,2,restaurant,0,0,1408,70.6,0
T101604,162.78,5,0,online,0,1,81,70.9,0
T108257,26.39,5,0,grocery,0,0,1463,14.9,0
T106166,87.17,20,0,grocery,0,1,346,3.2,0
T103167,38.36,4,1,Grocery,0,1,1521,21.5,0
T102083,124.65,23,2,Gas,0,1,283,15.1,0
T106717,205.48,20,2,Gas,0,1,394,1.5,0
T100070,84.29,4,2,grocery,0,1,1635,15.2,0
T101392,35.8,15,2,travel,0,0,1956,10.6,0
T106742,95.27,23,1,restaurant,0,1,2269,2.0,0
T105248,8.72,10,1,grocery,0,0,1566,4.2,0
T104547,31.53,16,2,restaurant,0,0,2107,39.7,0
T107259,20.72,5,1,online,0,1,699,2.3,0
T104125,90.04,8,2,restaurant,0,1,2345,5.4,0
T100898,88.5,21,2,grocery,0,1,727,8.7,0
T100967,25.24,20,3,grocery,0,1,174,44.1,0
T105747,90.53,0,0,gas,0,1,270,71.6,0
T104336,60.14,21,1,travel,0,0,1817,1.4,0
T104767,36.57,18,1,grocery,0,0,1784,1227.5,0
T106044,22.65,11,3,online,0,0,1885,2.4,0
T105054,30.16,16,1,travel,0,1,838,1.7,0
T104230,37.78,0,1,online,0,1,1370,170.3,0
T102147,27.87,4,0,gas,0,0,526,11.6,1
T105572,179.08,16,2,online,0,0,788,0.5,0
T104227,480.96,22,4,Grocery,0,1,1964,8.4,0
T102669,43.45,17,1,grocery,0,1,1892,5.6,0
T101395,6.87,4,2,gas,0,0,1411,3.7,0
T103813,47.12,2,0,online,0,0,1978,6.9,0
T108393,12.76,7,1,restaurant,0,1,1417,4.9,0
T108556,382.52,2,0,online,1,1,615,3.4,0
T105146,73.45,8,1,Travel,0,1,1860,9.3,0
T107916,54.48,23,2,restaurant,0,1,1676,45.2,0
T100456,28.89,8,1,restaurant,0,1,1575,3.8,0
T101881,38.86,21,1,online,0,1,1533,16.8,0
T107079,121.16,12,2,restaurant,0,0,1546,54.0,0
T100923,42.86,17,1,gas,0,1,838,4.7,0
T107793,30.91,23,1,Grocery,0,1,2495,16.7,0
T101734,23.16,19,0,grocery,0,1,1422,75.3,0
T106917,10.47,19,2,travel,0,1,182,2.0,0
T105578,72.39,13,2,Restaurant,0,0,1336,1.5,0
T101762,376.14,16,0,Restaurant,0,0,199,14.7,1
T106609,58.41,13,2,grocery,0,0,2224,14.2,0
T100157,44.31,21,0,grocery,0,0,563,,0
T103374,339.79,14,1,travel,0,0,1667,90.4,0
T101646,32.31,1,1,electronics,0,1,112,4.5,0
T105360,151.75,5,0,grocery,0,1,1921,33.4,0
T100202,154.37,15,1,restaurant,1,1,291,19.1,0
T106488,71.28,12,5,online,1,0,186,1.0,1
T106434,19.75,8,0,restaurant,0,1,1814,1.1,0
T107877,149.73,17,1,grocery,0,0,1553,30.0,0
T100144,32.74,18,0,grocery,0,1,1694,10.9,0
T100094,20.65,6,1,grocery,0,1,826,12.4,0
T100642,38.39,18,1,online,1,1,2363,28.5,0
T101970,357.07,7,3,gas,0,1,1148,6.6,0
T105587,728.26,8,1,online,0,1,1858,2.1,0
T104786,46.69,19,1,online,0,0,1583,3.4,0
T106949,2.65,16,2,Travel,0,1,1236,5.8,0
T101904,87.16,3,2,online,0,0,1408,1.4,1
T106728,52.35,13,3,grocery,0,0,131,30.7,1
T101980,43.78,13,2,grocery ,0,0,2031,15.8,0
T107176,9.59,17,0,Travel,0,0,1234,5.7,0
T102273,64.18,6,1,grocery,0,1,138,2.0,0
T101736,119.98,0,1,electronics,0,0,2392,530.8,0
T102453,137.57,7,2,online,1,0,1621,6.3,0
T100701,7.04,4,0,grocery,0,0,1400,5.9,0
T106849,85.21,23,0,online,0,0,682,15.1,0
T100686,99.01,7,0,gas,0,1,1428,45.8,0
T103371,19.49,4,2,online,1,0,1313,8.9,0
T103462,52.05,0,1,grocery,0,0,1289,15.3,0
T101238,23.32,23,0,electronics,0,0,799,28.6,0
T100515,23.59,13,0,travel,1,0,2454,105.4,0
T101983,32.56,15,1,restaurant,0,1,1932,44.1,0
T107938,50.76,1,1,grocery,0,1,1511,33.9,0
T106292,38.24,1,1,gas,0,0,657,6.9,0
T104689,242.12,18,0,grocery,0,0,1022,16.1,0
T107326,38.67,0,2,online,0,1,870,39.7,0
T108985,18.38,22,1,grocery,0,1,2020,5.9,0
T103075,54.36,19,1,online ,0,1,2291,3.4,0
T100591,62.21,22,2,ONLINE,0,1,586,122.2,0
T104613,41.51,19,2,electronics,0,0,2057,107.0,0
T105184,52.34,10,2,grocery,0,1,399,300.0,0
T100328,26.75,2,4,restaurant,0,0,1825,27.2,0
T105436,190.71,15,1,Restaurant,0,1,503,4.4,0
T108905,219.87,4,1,Restaurant,0,1,1270,0.7,0
T107035,33.28,6,0,gas,0,0,1921,9.1,0
T107064,12.94,4,2,electronics,0,1,675,1.9,0
T108041,56.66,15,0,restaurant,0,0,1868,5.0,0
T104548,79.37,17,4,Grocery,0,0,1143,6.2,0
T103219,159.06,22,3,gas,0,0,361,62.7,0
T104854,38.65,13,0,online,0,0,2298,35.3,0
T102105,35.0,14,0,Grocery,0,0,2424,55.1,0
T102661,12.18,11,0,Restaurant,0,1,1978,8.6,0
T105902,345.22,6,1,restaurant,0,0,1322,15.8,0
T101518,11.47,15,0,travel,0,1,513,6.0,0
T108460,80.95,8,2,electronics,0,1,842,6.0,0
T107116,21.8,22,1,gas,0,0,2290,5.4,0
T100606,55.91,23,1,gas,0,1,2009,14.7,0
T106953,19.98,3,1,Gas,0,0,1852,21.0,0
T100041,230.52,16,1,restaurant,0,0,1626,40.7,0
T102901,16.47,6,2,restaurant,0,0,213,156.1,1
T103767,21.63,12,1,grocery,0,1,1638,52.0,0
T106201,272.47,20,3,gas,0,0,2049,35.7,0
T104746,54.48,22,3,travel,0,1,1839,61.3,0
T102424,15.64,21,0,electronics ,0,1,510,0.7,0
T101340,21.68,14,2,restaurant,1,1,1562,50.6,0
T104868,18.06,19,3,restaurant,0,0,668,9.1,0
T104791,31.49,16,1,restaurant,0,0,1537,1.9,0
T101207,23.3,15,1,grocery,0,0,1142,2.7,0
T104311,80.92,11,1,grocery,0,1,85,2.6,0
T107453,64.43,23,0,restaurant,0,0,692,5.2,0
T100231,110.87,1,0,grocery,0,1,1065,2.3,0
T105163,28.39,20,3,Travel,0,0,1232,68.8,0
T102672,70.27,4,1,travel,0,1,2294,60.0,0
T101064,68.35,21,1,restaurant,0,0,1039,1.4,0
T100158,22.77,21,1,electronics,0,0,2162,18.8,0
T101765,13.34,15,1,Restaurant,0,1,1130,47.9,0
T102186,18.21,11,2,grocery,0,1,1843,23.1,0
T101581,56.27,2,0,restaurant,0,0,1891,6.3,0
T103905,162.47,14,1,gas,0,0,2473,19.2,0
T107437,69.44,10,1,Grocery,0,0,1793,3.4,0
T105119,38.1,0,0,grocery,0,0,1882,3.2,0
T108051,46.99,20,0,restaurant,0,0,1196,5.7,0
T102314,262.13,1,2,electronics,0,0,703,3.4,0
T106585,14.86,0,2,restaurant,0,0,71,3.0,0
T106302,41.21,9,2,restaurant,0,0,1310,16.1,0
T104801,122.34,0,0,grocery,0,1,1275,7.7,0
T100210,107.67,19,1,electronics,0,0,1908,1.6,0
T102952,62.88,23,1,Online,0,0,2445,14.0,0
T102364,14.85,10,1,travel,1,0,1189,8.9,0
T104883,75.7,17,1,Electronics,1,1,2455,28.9,0
T105763,199.56,6,0,grocery,0,0,546,2.5,0
T108274,116.9,20,1,grocery,0,0,100,43.4,0
T107598,90.04,8,3,electronics,1,1,2479,5.9,0
T100829,66.93,17,1,Restaurant,0,0,648,6.7,0
T101859,37.53,15,2,gas,0,0,1838,12.3,0
T103866,27.96,6,2,Gas,0,0,1249,16.8,0
T106321,36.56,13,1,grocery ,0,1,543,7.9,0
T106373,38.12,7,0,online,0,0,1523,12.7,0
T108613,67.41,7,3,restaurant,0,0,1375,3.4,0
T104973,23.48,15,3,electronics,0,0,1596,12.2,0
T100255,44.98,20,2,online,0,1,821,41.1,0
T100404,24.39,1,2,restaurant,0,1,187,3.4,0
T100696,144.01,16,1,travel,1,1,83,33.8,1
T100135,89.52,11,1,Restaurant,0,1,2070,17.5,0
T106628,39.33,23,0,grocery,1,0,970,3.4,0
T108304,6.97,21,1,gas,0,0,1712,140.5,0
T108031,45.39,1,0,grocery ,0,1,1383,177.2,0
T105764,62.92,5,1,Restaurant,1,1,1630,7.3,0
T102008,28.32,22,1,Restaurant,0,1,245,39.1,0
T108840,99.34,14,0,travel,0,1,2077,9.2,0
T106516,61.01,19,2,ONLINE,1,1,1441,3.5,0
T102494,102.14,12,1,grocery,0,0,296,16.4,0
T104412,74.54,5,0,grocery,0,0,1037,,0
T106598,9.35,5,2,travel,0,1,8,7.3,0
T101100,100.8,9,2,restaurant,1,1,975,5.0,0
T105072,68.03,3,0,grocery,0,1,1196,3.5,0
T100222,95.92,9,0,Travel,1,0,2054,16.9,0
T107799,46.53,20,1,electronics,0,0,284,10.5,0
T107841,138.62,11,1,restaurant,0,1,266,9.0,0
T101376,276.64,23,2,restaurant,0,0,1091,20.5,0
T107573,39.61,8,2,Grocery,0,0,1440,27.1,0
T108735,13.13,0,0,Gas,0,1,509,18.0,0
T104207,34.8,9,2,Electronics,0,1,2190,30.0,0
T101197,43.01,19,0,restaurant,0,0,416,3.7,0
T103725,110.38,9,1,grocery,0,1,1183,15.3,0
T102600,14.42,10,0,grocery,0,1,1530,6.1,0
T104580,109.38,21,1,restaurant,0,0,2113,4.6,0
T105857,100.57,0,0,gas,1,0,2022,15.4,0
T106182,25.76,16,1,gas,0,1,338,6.0,0
T105872,39.84,9,1,restaurant,0,0,708,5.2,0
T104582,77.63,16,1,gas,0,0,599,18.7,0
T100450,80.28,4,2,electronics,0,1,2241,30.3,0
T101610,52.05,3,1,gas,0,1,664,7.3,0
T102021,54.95,5,0,Electronics,0,0,9,3.6,0
T105134,35.64,21,3,restaurant,0,0,1563,2.2,0
T108612,131.81,16,1,online,0,1,1581,240.4,0
T102227,118.79,0,1,restaurant,0,0,2282,15.9,0
T101982,65.43,0,1,Grocery,0,1,1906,4.0,0
T103004,31.89,1,1,grocery,0,1,2086,87.7,0
T106671,69.09,10,0,Online,0,1,113,12.6,0
T101876,87.35,17,3,restaurant,0,0,412,39.7,1
T101343,184.04,19,1,online,0,1,964,49.4,0
T100602,74.74,20,0,gas,0,1,1154,17.6,0
T107352,35.1,16,0,grocery,0,0,2018,7.8,0
T100891,30.61,15,0,grocery,0,1,111,122.9,0
T108869,29.85,7,0,online,0,1,2476,5.1,0
T108606,13.05,10,2,Travel,0,1,428,106.6,0
T108352,30.35,20,3,grocery,0,1,1047,24.2,0
T105133,48.58,11,3,gas,0,0,1307,28.6,0
T100454,56.71,19,0,grocery,0,1,1575,3.1,0
T107982,35.62,17,3,travel,0,1,905,4.1,0
T108033,91.76,6,0,gas,0,1,1119,163.6,0
T106518,21.98,11,1,restaurant,0,1,678,8.9,0
T102861,7.96,13,3,online,0,1,1263,4.5,0
T101441,77.97,7,2,grocery ,0,0,1421,55.1,0
T107300,174.96,3,0,online,0,1,514,196.6,1
T106731,46.94,18,1,Restaurant,1,0,1566,3.3,0
T101524,57.31,15,1,restaurant,0,0,2313,7.5,0
T105567,27.92,10,0,travel,0,0,1139,208.9,0
T103238,64.87,13,3,grocery,0,1,1953,25.2,0
T101119,139.19,12,1,restaurant,0,0,2374,16.0,0
T108622,140.21,22,2,grocery,0,1,866,4.7,0
T106092,120.24,5,0,gas,0,1,1605,43.1,0
T100055,257.05,4,1,electronics,0,1,776,5.8,0
T107802,44.26,9,1,online,1,1,2487,7.6,0
T103979,56.27,0,1,grocery,0,1,2151,3.8,0
T101374,152.45,14,0,Travel,0,0,1629,13.0,0
T106861,89.59,20,0,restaurant,0,1,427,17.0,0
T101291,39.02,8,2,ONLINE,0,1,901,17.2,0
T108625,32.56,14,1,gas,0,1,1690,2.2,0
T107855,2.93,22,2,grocery,0,0,2370,6.6,0
T100731,220.94,21,2,grocery,0,0,71,40.2,0
T105372,186.67,19,1,Gas,0,1,2441,597.8,0
T102742,53.36,21,1,electronics,0,1,981,2.2,0
T104745,248.98,13,0,gas,0,1,196,13.6,0
T100942,202.87,2,0,online ,0,0,638,3.6,1
T103891,69.62,12,0,restaurant,1,0,1035,14.3,0
T101092,37.25,21,1,restaurant,0,1,672,19.3,0
T105241,45.89,13,0,online,0,1,1955,1.8,0
T104294,28.86,6,0,online,0,0,1375,26.9,0
T101140,44.96,14,3,online,0,0,2157,48.9,0
T104599,83.05,15,1,online ,0,1,1980,331.0,0
T100090,58.78,18,2,travel,0,1,1506,72.8,0
T105823,61.69,8,0,Restaurant,0,1,1003,17.1,0
T102835,110.81,14,1,Restaurant,0,0,284,14.9,0
T104050,168.89,6,2,online,0,1,1536,13.5,0
T107098,26.15,4,0,online,0,1,28,2.5,0
T102447,46.1,20,2,grocery,0,0,245,4.7,0
T106897,30.29,17,1,Travel,0,0,1842,10.5,0
T100958,22.27,22,0,Gas,0,1,922,15.5,0
T106260,58.72,21,2,grocery,0,1,1132,26.2,0
T103830,36.18,12,1,Restaurant,0,0,525,1.7,0
T101577,119.52,11,0,grocery,0,1,466,3.7,0
T107316,32.28,1,1,electronics,0,0,1472,32.5,1
T105781,54.87,14,1,online,0,1,841,3.2,0
T103839,55.43,5,1,online,0,1,2176,48.0,0
T104366,55.96,0,0,gas,1,1,714,116.1,0
T107803,23.41,21,2,travel,1,0,1318,29.7,0
T102698,59.26,23,1,Grocery,0,1,1553,4.1,0
T106013,91.52,6,1,grocery,0,1,1106,38.5,0
T102457,29.43,15,0,Travel,0,0,1389,18.4,0
T102684,38.74,5,3,online,0,1,127,156.1,0
T101920,108.41,1,0,online,0,1,1758,6.6,0
T101285,80.62,5,0,restaurant,0,1,2060,5.2,0
T108569,43.59,7,1,grocery,0,0,723,2.3,0
T102188,140.2,19,1,Gas,0,0,2129,8.1,0
T101201,18.33,20,1,online,0,1,653,12.9,0
T103963,11.17,4,2,online,0,1,2420,28.2,0
T106071,124.33,3,1,online,0,0,1491,82.0,0
T107096,27.0,11,4,gas,0,1,460,1.7,0
T102850,121.73,19,0,Gas,0,0,80,32.6,0
T101462,46.66,6,1,grocery,0,1,1588,4.1,0
T108715,68.39,20,1,online ,0,1,105,33.7,0
T102752,28.67,10,0,grocery,0,0,2076,2.7,0
T101544,93.83,6,1,online,0,0,611,257.3,0
T100303,13.43,6,0,online,0,1,1128,13.0,0
T106559,185.09,21,3,electronics,0,1,1362,47.3,0
T101947,73.42,14,1,restaurant,0,1,303,8.5,0
T103194,29.64,2,2,grocery,0,0,1268,6.1,0
T100863,39.59,21,1,gas,0,1,1513,6.9,0
T106687,16.18,6,3,grocery,1,1,1968,24.7,0
T105229,29.33,18,0,ONLINE,0,1,616,7.6,0
T101548,301.6,4,2,grocery,0,0,2067,18.3,0
T106499,173.95,7,2,restaurant,0,1,1562,23.2,0
T103740,56.6,7,0,grocery,0,0,1578,1.4,0
T105407,15.37,6,1,grocery,0,0,155,6.4,0
T106215,15.5,9,1,travel,0,0,1527,0.3,0
T103081,32.12,1,0,gas,0,0,246,3.6,0
T102325,764.23,6,0,grocery,0,1,1642,139.9,0
T106340,346.31,12,1,grocery,0,1,2097,1.0,0
T101680,151.69,9,1,travel,0,0,1282,2.5,0
T102831,52.73,15,4,online,0,1,1523,24.5,0
T105574,27.75,18,0,grocery ,1,0,2393,10.0,0
T105557,40.71,6,3,grocery,0,1,254,5.9,0
T104625,63.01,3,2,online,0,1,861,4.6,0
T101553,36.1,13,1,restaurant,0,1,1732,0.6,0
T104656,363.65,17,5,grocery,0,1,544,12.9,1
T101044,79.26,21,2,Online,0,0,2381,1.6,0
T100164,93.56,16,3,travel,0,1,1734,95.7,0
T106814,16.9,12,0,grocery,0,1,1687,28.8,0
T105908,145.68,11,1,restaurant,0,1,5,105.0,0
T102202,279.19,23,2,Online,0,1,1071,7.3,0
T102961,21.21,15,2,online,0,1,213,29.7,0
T104360,43.42,21,2,gas,0,1,2317,29.7,0
T100884,5.83,14,2,travel,0,1,931,3.9,0
T103006,100.18,16,2,restaurant,0,1,1036,13.7,0
T107570,15.77,20,2,grocery,0,1,1348,8.4,0
T103258,21.77,14,1,online,0,1,2239,6.3,0
T104946,153.0,9,2,Travel,0,0,1536,54.4,0
T100836,10.22,10,2,electronics,0,0,805,4.6,0
T103102,95.34,22,1,gas,0,1,1127,1.7,0
T104820,58.82,1,2,online,0,0,1036,10.5,0
T104811,72.57,2,1,Electronics,0,1,1978,16.9,0
T100455,229.28,4,2,grocery,0,0,366,20.9,1
T104692,241.52,22,0,travel,0,1,1321,38.4,0
T107714,85.46,14,2,travel,0,1,2131,67.2,0
T107543,196.51,6,2,restaurant,0,1,572,35.0,0
T104806,31.56,14,0,online,0,1,1126,95.1,0
T105725,46.45,20,1,grocery,0,1,1277,6.2,0
T107150,41.29,21,0,Grocery,0,1,644,1.4,0
T108537,65.34,13,2,Restaurant,0,0,1005,7.9,0
T100471,56.42,12,0,gas,0,1,370,6.1,0
T101176,36.8,13,4,gas,0,1,1638,15.5,0
T102075,87.21,4,1,online,0,1,631,2.5,0
T106261,18.28,21,3,grocery,0,1,209,151.1,0
T108200,12.2,6,2,grocery ,0,1,513,1.6,0
T101619,68.18,2,2,restaurant,0,0,453,22.3,0
T100630,37.32,1,0,Gas,0,0,2250,12.8,0
T102849,123.68,18,2,grocery,0,1,1089,18.3,0
T104776,146.38,15,1,Online,1,0,2382,13.0,0
T100736,9.47,7,1,restaurant,0,1,1807,14.8,0
T107376,95.78,4,1,restaurant,0,1,906,29.9,0
T106326,254.38,11,1,grocery,0,0,2185,15.8,0
T101964,116.75,18,1,restaurant,0,0,948,41.4,0
T108114,58.98,19,0,grocery,0,0,840,5.4,0
T106893,65.93,2,2,Online,0,1,1898,42.5,0
T104329,108.41,22,2,Online,0,0,2102,9.4,0
T101404,38.41,9,1,Restaurant,0,0,955,7.4,0
T105264,141.09,7,0,grocery ,0,0,709,20.5,0
T102452,119.06,16,1,grocery,0,1,572,3.6,0
T102516,41.0,17,0,gas,0,1,2392,13.8,0
T108539,10.69,12,1,travel,0,1,1971,7.7,0
T104278,88.45,8,1,restaurant,0,1,2467,6.6,0
T103536,55.4,21,1,grocery,0,0,223,1.5,0
T106850,30.95,10,2,restaurant,0,1,2352,27.2,0
T106505,462.35,8,0,travel,0,1,2128,9.7,0
T106878,3.67,3,0,grocery,0,1,1646,1.1,0
T107040,95.29,6,0,grocery,0,1,1955,16.8,0
T100425,35.17,18,0,online,1,0,1737,9.0,0
T108118,10.95,20,0,online,0,0,1552,5.9,0
T100405,25.17,23,1,restaurant,0,0,269,45.8,0
T108686,12.56,4,2,electronics,1,0,635,5.6,1
T101593,18.67,20,0,gas,1,0,24,32.3,0
T104338,76.39,5,1,Gas,0,0,1147,1.0,0
T106482,65.85,22,0,gas,0,0,2004,14.8,0
T104570,38.69,16,0,grocery,0,0,2062,2.9,0
T100539,143.16,4,1,gas,0,1,2475,45.0,0
T108514,127.29,2,3,gas,0,1,434,11.9,0
T105466,94.52,12,2,online,0,1,2326,98.2,0
T105867,24.94,3,1,travel,0,1,468,2.1,0
T106572,60.72,18,1,grocery ,0,1,1617,11.5,0
T108858,19.42,0,0,Online,0,1,2336,10.3,0
T107822,50.99,17,2,online ,0,1,946,35.3,0
T108379,225.15,14,1,gas,1,1,2198,5.1,0
T100834,181.25,4,0,Grocery,0,1,721,8.4,0
T102063,70.74,3,0,online,0,0,1530,24.7,0
T106168,154.13,20,1,gas,0,1,1875,17.7,0
T103661,90.78,2,1,gas,0,0,2471,10.7,0
T107896,90.78,21,0,restaurant,0,1,651,7.0,0
T100590,19.08,20,0,Restaurant,0,1,1760,24.2,0
T107994,24.38,8,1,online,0,1,733,18.2,0
T104966,6.08,4,3,online,0,1,67,15.2,1
T104923,30.49,16,2,electronics,0,1,798,7.7,0
T101497,44.13,14,1,gas,0,0,2101,43.6,0
T103409,50.26,12,1,Online,0,1,2082,13.3,0
T106116,16.55,16,3,Gas,0,0,1921,34.1,0
T104695,162.4,7,1,gas,0,0,1641,2.3,0
T102998,13.22,17,0,online,0,0,2453,29.6,0
T100118,52.97,19,2,restaurant,0,0,1189,2.3,0
T105976,14.06,2,1,online ,0,1,1510,20.1,0
T108412,147.56,13,0,online,0,0,1126,22.2,0
T104369,43.11,2,2,gas,0,0,1987,16.0,0
T100610,350.91,22,0,Gas,0,0,1499,27.7,0
T102891,65.5,16,1,restaurant,0,0,1015,5.9,0
T108001,24.94,5,0,gas,0,0,548,6.1,0
T104504,26.88,13,1,restaurant,0,0,2161,4.9,0
T105045,173.98,5,3,online ,0,1,1901,2.7,0
T103036,27.72,23,0,grocery,0,1,1336,12.4,0
T106801,153.61,22,1,gas,0,0,1825,61.6,0
T105884,44.14,5,1,grocery ,0,1,1192,49.1,0
T106751,22.97,5,0,gas,1,1,1720,20.0,0
T108955,64.74,15,2,gas,1,1,2381,12.8,0
T104375,36.6,14,1,grocery,0,1,431,35.5,0
T100163,108.81,0,1,Electronics,0,0,157,18.6,0
T105748,56.92,13,2,restaurant,0,1,1313,64.7,0
T105350,100.62,20,1,grocery ,1,1,217,5.3,0
T107449,140.19,8,0,online,0,1,1411,12.6,0
T103138,109.23,19,2,online,0,1,463,12.6,0
T103052,75.56,11,1,gas,0,0,1009,10.4,0
T104005,32.47,0,0,restaurant,0,1,544,57.1,0
T103975,29.58,19,0,gas,0,0,971,48.5,0
T102748,325.4,15,1,online ,0,1,25,7.7,0
T108493,14.48,7,1,Restaurant,0,1,831,35.6,0
T105989,64.75,13,3,restaurant,0,1,710,3.0,0
T101834,43.15,21,0,gas,0,1,2384,39.3,0
T103030,11.42,22,1,online,0,0,218,12.7,0
T106471,81.76,6,2,online,0,1,1983,11.5,0
T107759,42.59,6,0,travel,0,1,146,11.3,0
T106074,23.75,11,2,Grocery,0,1,1507,19.8,0
T102943,73.33,12,1,travel,1,1,144,11.5,0
T101918,52.12,10,1,grocery,0,1,546,4.5,0
T100702,16.24,11,1,restaurant,0,0,1556,16.5,0
T107083,82.89,3,3,restaurant,0,1,1369,5.2,0
T103202,32.06,23,0,restaurant,0,1,1997,39.1,0
T102782,31.26,6,0,gas,0,1,2090,88.3,0
T107111,43.97,0,1,Grocery,0,0,1705,63.2,0
T106012,16.89,4,1,Gas,0,0,1360,6.6,0
T101008,62.11,13,1,electronics,0,0,1979,5.2,0
T101966,17.95,1,0,grocery,0,0,1741,14.3,0
T101192,34.4,14,2,Travel,0,0,116,11.4,0
T106722,25.16,11,0,online,0,1,265,16.5,0
T104939,142.46,17,2,Gas,0,0,827,6.3,0
T100796,168.32,20,3,travel,0,1,1504,1.3,0
T105083,161.42,10,1,grocery,0,1,855,96.4,0
T105697,110.13,7,0,gas,0,1,296,10.9,0
T105766,56.9,16,0,travel,0,0,2129,4.8,0
T103799,48.8,10,1,gas,0,1,738,1.9,0
T102589,8.87,3,0,online,0,1,1299,1.6,0
T108254,421.84,15,3,electronics,0,1,2115,48.7,0
T103790,45.84,20,1,Electronics,0,1,1694,25.9,0
T105699,20.08,10,0,Travel,0,1,1914,3.9,0
T105079,66.03,12,0,grocery,0,1,1891,2.6,0
T101135,64.08,6,3,Gas,0,1,1766,44.1,0
T105346,35.64,4,0,online,1,1,1457,9.3,0
T108555,34.39,11,0,travel,0,1,2223,15.5,0
T108003,12.72,22,3,travel,0,0,525,27.4,0
T104112,35.53,19,0,online,0,1,1045,4.2,0
T100550,45.22,12,3,gas,0,1,1948,14.3,0
T104439,15.07,1,1,restaurant,0,1,182,4.8,0
T101373,151.36,17,1,online,0,0,2475,24.0,0
T104113,52.32,5,2,travel,0,1,881,26.3,0
T104357,54.47,9,0,travel,0,1,952,53.4,0
T106769,5.36,15,0,travel,0,0,1791,12.5,0
T103151,41.52,13,1,online,0,1,1807,1.2,0
T106672,67.11,5,2,gas,0,1,876,3.3,0
T103805,55.51,15,2,gas,0,1,1039,8.7,0
T105626,182.88,15,2,restaurant,0,0,2157,20.7,0
T104098,118.6,0,1,Travel,0,0,1754,2.9,0
T106938,39.99,11,1,electronics,1,0,1606,9.1,1
T104370,31.39,1,1,restaurant,0,0,2414,89.3,0
T102166,126.14,11,0,travel,1,1,1232,7.5,1
T105341,81.69,4,1,restaurant,0,1,1677,5.0,0
T108362,61.5,3,1,restaurant,0,0,1359,10.1,0
T103194,29.64,2,2,grocery,0,0,1268,6.1,0
T108090,87.01,23,1,grocery,0,1,1754,9.4,0
T108224,28.87,22,0,electronics ,0,1,759,8.6,1
T102261,36.82,10,3,grocery,0,0,323,10.0,0
T107856,28.44,23,1,grocery,0,1,1706,45.3,0
T102375,92.86,14,2,online,0,1,1335,2.1,0
T107735,89.53,21,1,Gas,0,0,987,8.0,0
T100213,14.96,16,1,Restaurant,1,1,1166,7.2,0
T107865,219.38,9,3,electronics,0,0,300,6.4,0
T103559,57.65,8,0,online,1,1,1324,4.8,0
T104585,73.75,6,1,ONLINE,0,0,2482,5.7,0
T105814,80.29,0,2,restaurant,0,0,883,36.6,0
T101142,12.25,2,1,online,0,1,17,61.4,0
T106283,306.6,1,3,travel,0,0,2423,27.5,0
T103434,38.17,18,4,electronics,0,1,1856,3.0,0
T108642,48.93,17,0,Restaurant,0,0,1928,7.4,0
T100685,48.28,7,0,grocery,0,0,1328,28.5,0
T104914,32.85,18,1,online,0,1,1576,3.2,0
T105827,38.35,15,4,online ,0,0,1264,14.5,0
T104083,42.85,3,1,restaurant,0,0,1698,2.1,0
T100049,41.02,2,2,electronics,0,1,241,118.5,1
T107847,13.64,6,2,electronics,0,0,870,14.3,0
T101165,76.14,10,0,restaurant,0,0,517,12.3,1
T105591,14.33,9,1,restaurant,0,1,474,1.3,0
