customer_id,recency_days,frequency,monetary,tenure_months,email_opens_90d,prior_responses,age,responded
C42088,79,10,1186.0,39,10,2,47.0,0
C42989,323,4,313.0,58,0,1,47.0,0
C43312,10,4,436.0,1,13,0,51.0,0
C41999,71,13,930.0,61,10,0,50.0,0
C43505,23,10,320.0,11,11,1,51.0,0
C40039,17,30,1997.0,63,25,8,33.0,0
C43407,49,8,341.0,3,7,0,36.0,0
C43691,59,9,336.0,1,17,0,26.0,0
C43745,16,2,355.0,11,6,0,28.0,0
C43596,31,8,389.0,11,9,0,31.0,0
C43085,165,5,416.0,64,2,0,57.0,0
C40731,16,21,2143.0,71,31,5,53.0,0
C42971,372,4,373.0,62,0,0,49.0,0
C42395,173,6,246.0,50,2,0,54.0,0
C41626,70,17,868.0,52,13,0,42.0,0
C42829,461,2,387.0,43,1,0,46.0,0
C42217,396,5,531.0,51,0,2,52.0,0
C41770,41,17,1042.0,58,10,1,35.0,0
C43712,30,8,347.0,4,9,1,40.0,1
C41066,105,14,1132.0,50,11,1,55.0,0
C40509,22,17,1566.0,58,33,4,33.0,1
C42296,213,2,176.0,59,2,0,66.0,0
C42833,334,3,386.0,50,2,1,69.0,0
C43593,46,4,187.0,8,17,1,40.0,0
C42091,96,19,858.0,58,11,1,55.0,0
C43263,31,5,251.0,10,12,0,30.0,0
C43959,35,5,312.0,6,8,0,33.0,0
C43340,30,5,408.0,19,9,0,34.0,0
C41477,67,9,892.0,47,23,4,60.0,0
C40715,30,26,2635.0,58,35,2,21.0,1
C40414,21,23,2477.0,48,35,4,43.0,1
C41436,82,9,1027.0,41,18,3,45.0,0
C41678,115,14,368.0,44,19,0,64.0,0
C42162,293,2,305.0,65,3,0,55.0,0
C41827,56,11,944.0,45,12,0,60.0,0
C40493,16,14,2976.0,59,21,3,50.0,0
C42373,261,2,361.0,62,3,2,56.0,0
C42993,222,3,305.0,67,2,0,33.0,0
C41376,59,9,828.0,58,15,2,39.0,0
C43979,23,7,205.0,1,9,0,36.0,0
C43091,252,0,472.0,64,2,2,81.0,0
C44008,48,9,281.0,1,13,0,42.0,0
C40169,19,3,3389.0,60,22,3,40.0,0
C43286,29,7,254.0,6,11,1,18.0,0
C40712,10,30,2208.0,66,23,3,39.0,1
C41356,56,10,885.0,52,15,0,37.0,0
C41315,83,9,1056.0,40,15,0,36.0,0
C41220,83,8,851.0,54,10,0,45.0,0
C40916,9,27,1484.0,45,36,1,52.0,1
C41486,106,14,1015.0,42,16,0,60.0,0
C44067,39,8,394.0,3,11,0,37.0,0
C40566,25,16,1414.0,56,25,5,39.0,0
C40041,12,28,2165.0,61,49,3,37.0,1
C40422,17,17,2916.0,64,44,3,42.0,0
C43095,283,5,400.0,55,2,0,44.0,0
C43638,43,8,316.0,3,6,4,45.0,0
C43081,250,3,414.0,55,2,0,50.0,0
C40052,18,31,1815.0,53,35,2,27.0,1
C43797,24,9,477.0,15,10,0,44.0,0
C44104,71,7,291.0,10,10,2,31.0,0
C40644,21,30,921.0,47,43,2,40.0,1
C42113,166,2,479.0,59,2,0,52.0,0
C40837,19,30,2796.0,62,18,1,33.0,1
C43817,28,5,126.0,9,10,0,31.0,0
C43119,339,5,629.0,50,0,1,34.0,0
C41156,98,19,975.0,43,15,1,47.0,0
C40398,18,21,2139.0,50,54,1,43.0,0
C42024,65,12,961.0,34,14,2,45.0,0
C40783,17,21,3122.0,64,34,2,42.0,1
C42536,458,2,399.0,69,2,1,54.0,0
C40283,9,26,1381.0,67,14,1,50.0,0
C43768,41,1,455.0,7,14,3,38.0,0
C41252,103,8,948.0,36,15,2,47.0,0
C42439,317,2,393.0,56,3,2,53.0,0
C41273,117,18,880.0,46,6,1,38.0,0
C41199,70,9,1328.0,58,8,0,63.0,0
C43500,38,8,366.0,11,14,1,40.0,0
C44130,21,6,276.0,1,10,2,18.0,0
C42898,378,3,268.0,51,3,0,54.0,0
C42383,329,6,194.0,56,2,0,53.0,0
C41712,89,17,871.0,31,14,1,43.0,0
C41141,95,13,768.0,45,12,2,63.0,0
C43661,27,4,366.0,2,11,0,18.0,1
C44098,33,9,196.0,9,8,3,42.0,0
C41714,78,13,925.0,50,15,2,57.0,0
C43153,42,6,398.0,1,8,0,39.0,0
C42486,262,3,336.0,60,3,0,46.0,0
C43422,46,4,458.0,5,11,1,55.0,0
C43445,39,9,446.0,1,8,1,36.0,0
C40552,10,35,1490.0,62,48,5,48.0,1
C40197,12,10,3497.0,71,33,2,45.0,0
C41040,32,11,996.0,53,9,2,66.0,1
C43996,44,5,225.0,3,12,1,31.0,0
C40844,21,14,1959.0,59,25,3,34.0,1
C43378,40,9,307.0,8,7,0,45.0,0
C42849,266,3,341.0,63,0,1,68.0,0
C43428,30,7,332.0,4,21,3,38.0,0
C42582,234,3,365.0,63,2,0,41.0,0
C41143,105,5,1293.0,50,11,2,62.0,0
C42512,266,5,466.0,59,2,0,68.0,0
C41618,45,16,1268.0,49,17,2,67.0,0
C41026,64,8,1399.0,44,8,1,42.0,0
C43860,35,3,225.0,12,8,0,29.0,0
C40602,24,33,1930.0,64,22,3,53.0,0
C41629,87,10,658.0,45,8,0,18.0,0
C40386,10,6,1309.0,59,19,4,37.0,1
C43349,23,6,470.0,10,15,1,36.0,0
C42034,97,12,507.0,51,17,1,55.0,0
C41335,102,9,792.0,43,11,1,41.0,0
C40804,9,20,2635.0,63,31,5,46.0,1
C40492,27,17,1883.0,78,27,5,29.0,1
C42973,386,0,361.0,58,4,2,46.0,0
C40340,28,28,2698.0,63,49,2,37.0,0
C44173,44,8,224.0,8,9,0,29.0,0
C40165,22,30,1765.0,64,41,2,52.0,1
C43077,97,3,164.0,60,1,1,42.0,0
C42933,214,1,301.0,63,2,0,63.0,0
C42592,260,3,207.0,69,2,0,44.0,0
C40484,12,19,1268.0,73,35,7,59.0,1
C42721,429,2,548.0,58,0,0,53.0,0
C43704,35,4,297.0,1,5,1,41.0,0
C40421,15,22,2537.0,59,30,1,46.0,0
C40154,14,17,3125.0,67,34,2,40.0,1
C40591,23,14,2359.0,60,26,6,60.0,1
C41571,90,4,1139.0,39,9,1,53.0,1
C42390,147,0,391.0,63,1,0,60.0,0
C43559,25,5,344.0,3,3,1,20.0,0
C40378,11,26,2389.0,65,38,2,53.0,0
C43553,27,6,421.0,6,13,0,31.0,0
C42172,309,0,380.0,53,1,0,80.0,0
C41051,89,9,902.0,45,11,4,33.0,1
C42114,183,3,453.0,65,3,3,61.0,0
C43790,34,6,292.0,1,10,1,39.0,0
C42050,71,10,430.0,50,18,0,51.0,0
C43721,32,5,279.0,2,12,1,19.0,0
C43265,8,5,263.0,15,12,0,32.0,0
C44101,28,6,421.0,5,9,1,32.0,0
C43125,251,1,463.0,49,1,0,44.0,0
C41596,84,17,706.0,54,8,2,70.0,0
C43848,37,11,169.0,12,5,0,37.0,0
C43280,35,4,397.0,1,11,1,22.0,0
C40249,22,20,1640.0,47,29,0,54.0,0
C40637,16,27,1040.0,63,27,8,46.0,1
C42394,407,3,358.0,56,3,0,53.0,0
C42319,296,4,195.0,68,2,0,43.0,0
C40343,11,21,1496.0,54,20,2,37.0,0
C42325,271,6,424.0,64,3,0,39.0,0
C40465,14,28,3232.0,67,37,1,51.0,1
C40573,14,24,2601.0,55,31,2,61.0,0
C42327,382,4,485.0,68,3,0,39.0,0
C44016,24,4,378.0,9,14,0,28.0,0
C42415,438,5,399.0,44,0,0,49.0,0
C40022,26,18,2801.0,50,20,3,21.0,1
C40759,11,20,2528.0,74,47,4,40.0,1
C40051,18,30,3170.0,63,30,3,40.0,1
C40835,17,14,3132.0,61,23,4,43.0,0
C42133,315,2,353.0,56,4,1,62.0,0
C43737,41,7,289.0,1,7,0,20.0,0
C43986,30,7,370.0,10,8,3,32.0,0
C41140,114,12,699.0,57,11,1,57.0,0
C40352,25,26,2155.0,55,22,3,36.0,0
C43988,52,6,268.0,1,9,0,36.0,1
C41696,66,10,1177.0,46,7,3,48.0,1
C43161,37,5,317.0,6,10,0,46.0,1
C41642,68,13,1056.0,57,14,1,47.0,0
C40007,21,22,2074.0,66,38,5,45.0,1
C42553,300,1,609.0,58,1,0,55.0,0
C42996,335,4,380.0,51,0,0,67.0,0
C40513,18,27,2240.0,59,24,4,42.0,0
C41448,65,5,1293.0,51,11,1,39.0,0
C41195,109,13,758.0,41,18,0,63.0,0
C43834,39,8,191.0,1,10,0,28.0,0
C40235,19,27,3714.0,59,26,1,30.0,0
C41017,93,11,1036.0,41,15,0,55.0,0
C42538,251,4,525.0,53,0,2,58.0,0
C40949,22,17,,59,25,4,27.0,1
C42629,265,5,312.0,63,2,2,62.0,0
C42756,187,4,500.0,48,2,0,74.0,0
C42977,246,3,458.0,56,2,0,42.0,0
C41870,89,7,1054.0,36,10,4,31.0,0
C43687,42,5,288.0,7,7,0,26.0,0
C41068,87,11,708.0,39,8,0,48.0,0
C42909,254,0,339.0,65,3,0,49.0,0
C40708,17,18,2177.0,60,23,4,33.0,1
C42894,158,1,456.0,60,2,0,62.0,0
C43935,30,8,325.0,11,2,1,52.0,0
C43701,49,7,300.0,4,7,0,36.0,0
C41108,66,17,794.0,49,17,1,34.0,0
C41246,96,7,867.0,32,13,3,39.0,0
C43621,42,6,327.0,5,12,0,33.0,0
C42576,210,4,227.0,49,1,0,47.0,0
C41542,58,16,992.0,56,12,2,35.0,0
C41784,40,14,1206.0,48,8,1,60.0,0
C40888,20,26,1282.0,60,30,0,45.0,0
C41890,107,16,1208.0,46,5,3,45.0,0
C41701,49,9,747.0,41,9,3,37.0,0
C43129,282,3,832.0,57,3,0,62.0,0
C42454,299,5,580.0,54,1,0,53.0,0
C42888,462,3,491.0,68,3,1,77.0,0
C40632,16,31,1257.0,58,14,2,29.0,0
C42688,448,6,466.0,52,3,1,69.0,0
C41098,58,10,1123.0,51,14,0,46.0,0
C42963,217,1,482.0,57,2,0,50.0,0
C42189,222,4,399.0,60,2,0,55.0,0
C42862,292,3,577.0,54,1,0,51.0,0
C41756,104,10,1300.0,38,16,0,42.0,0
C40815,22,14,1587.0,56,45,3,38.0,1
C41090,69,10,954.0,54,11,1,47.0,0
C43985,29,8,363.0,6,7,1,32.0,0
C42203,224,2,554.0,52,2,0,50.0,0
C40945,20,15,3043.0,72,19,3,36.0,1
C43663,43,4,278.0,3,6,0,32.0,0
C42641,232,3,568.0,48,1,0,67.0,0
C41748,76,9,919.0,43,14,1,57.0,0
C43829,26,5,415.0,13,13,0,39.0,1
C42231,403,2,312.0,64,1,0,43.0,0
C40610,17,22,2111.0,65,50,2,38.0,1
C43665,29,11,380.0,12,7,1,25.0,0
C42848,368,4,380.0,55,3,0,41.0,0
C42366,329,1,360.0,57,3,1,46.0,0
C43886,45,6,218.0,4,11,0,26.0,0
C42208,346,3,341.0,72,2,0,51.0,0
C43854,34,9,410.0,18,5,1,35.0,0
C42409,374,4,497.0,59,2,0,49.0,0
C41075,98,12,763.0,57,17,0,49.0,0
C44136,43,8,356.0,6,9,1,26.0,0
C40094,25,34,2237.0,68,36,5,35.0,1
C43910,12,5,267.0,1,8,1,24.0,0
C44178,20,5,434.0,9,12,1,27.0,0
C41279,70,6,1336.0,40,10,1,58.0,0
C40333,22,17,1732.0,65,17,0,33.0,0
C43764,36,9,302.0,4,7,0,46.0,0
C42506,246,3,192.0,65,2,0,57.0,0
C43148,315,4,372.0,50,0,0,54.0,0
C43254,17,8,363.0,1,7,1,48.0,0
C41320,57,13,805.0,48,13,0,60.0,0
C40508,15,16,1714.0,65,37,3,53.0,0
C43830,34,1,238.0,3,14,0,29.0,0
C40447,20,20,2012.0,70,30,1,29.0,0
C44190,35,4,299.0,8,7,0,33.0,0
C40974,17,30,2881.0,60,33,3,39.0,1
C40778,18,7,1951.0,69,21,1,47.0,0
C43971,21,4,283.0,2,7,2,24.0,0
C41044,43,11,527.0,36,12,3,42.0,0
C42706,246,0,589.0,60,1,0,44.0,0
C42292,398,2,147.0,57,2,0,50.0,0
C40653,20,34,3215.0,62,26,4,39.0,1
C40346,17,30,1684.0,73,25,3,36.0,1
C40126,18,33,1881.0,59,24,5,69.0,1
C43727,15,4,190.0,21,9,0,42.0,0
C41018,86,15,1491.0,57,14,2,41.0,0
C41469,65,10,1463.0,49,8,3,42.0,0
C41800,82,8,1109.0,53,8,1,35.0,0
C41725,84,13,1001.0,38,17,0,52.0,0
C40973,18,34,1836.0,51,38,2,50.0,1
C43254,17,8,363.0,1,7,1,48.0,0
C43587,40,4,265.0,11,15,0,20.0,0
C41520,134,13,631.0,46,11,2,46.0,0
C42987,336,2,240.0,56,3,0,52.0,0
C42811,231,3,494.0,52,0,1,70.0,0
C42716,349,4,432.0,62,2,0,53.0,0
C40483,13,13,3322.0,59,43,3,44.0,0
C42448,226,3,219.0,67,1,1,45.0,0
C40262,29,24,2586.0,74,37,1,43.0,1
C42362,309,1,427.0,55,3,1,51.0,0
C40518,22,25,1302.0,65,33,4,49.0,0
C40991,24,16,2207.0,69,33,1,24.0,0
C43426,14,6,392.0,8,0,1,31.0,0
C40943,19,15,1785.0,69,29,3,40.0,1
C41591,69,11,887.0,60,16,2,51.0,0
C40450,25,24,2603.0,59,25,1,37.0,0
C43200,50,7,261.0,1,10,1,35.0,0
C43767,40,4,359.0,5,8,1,45.0,1
C41355,98,14,655.0,56,10,3,48.0,1
C41924,82,13,1318.0,44,16,2,40.0,0
C41311,72,10,933.0,57,12,1,36.0,0
C44120,47,6,332.0,15,4,1,30.0,0
C40393,22,26,1657.0,58,33,4,43.0,0
C44154,44,5,287.0,11,14,1,43.0,0
C40675,23,31,1255.0,65,45,3,41.0,1
C40823,22,31,1235.0,59,25,4,50.0,1
C41613,105,5,869.0,41,10,1,53.0,0
C42947,258,2,357.0,56,3,2,47.0,0
C42683,349,4,412.0,61,1,0,71.0,0
C42349,179,4,539.0,59,3,0,42.0,0
C42625,222,4,383.0,65,4,0,58.0,0
C43327,16,5,258.0,2,12,0,33.0,0
C40479,16,33,1215.0,59,24,6,27.0,1
C42775,438,4,197.0,67,1,0,44.0,0
C40560,18,28,2294.0,56,40,5,48.0,1
C41876,71,5,632.0,49,15,1,42.0,0
C42023,86,11,827.0,33,14,2,46.0,0
C41212,77,14,1502.0,51,13,0,63.0,0
C41342,69,15,744.0,37,11,1,41.0,0
C43058,386,4,506.0,68,3,0,55.0,0
C42230,260,3,352.0,51,4,1,55.0,0
C40841,20,31,2894.0,65,29,2,39.0,1
C41569,79,10,1079.0,60,10,0,54.0,0
C41730,78,7,1179.0,50,12,1,50.0,0
C42036,86,10,876.0,51,17,1,44.0,0
C43305,40,4,410.0,19,7,1,41.0,0
C43974,34,5,321.0,2,8,0,41.0,0
C40040,22,14,3490.0,71,38,0,52.0,0
C44149,37,7,409.0,1,17,0,18.0,0
C42343,378,2,75.0,56,2,0,51.0,0
C43147,338,4,546.0,47,2,0,45.0,0
C40662,8,22,1143.0,62,32,1,,1
C41014,72,11,863.0,46,17,0,45.0,0
C40285,15,26,2755.0,57,24,3,51.0,1
C43201,40,7,238.0,8,10,1,25.0,0
C42406,226,1,355.0,49,2,0,48.0,1
C42880,366,0,401.0,55,3,0,44.0,0
C43880,43,4,214.0,2,13,1,38.0,0
C40104,17,20,2900.0,53,37,1,34.0,1
C40234,25,19,2815.0,63,24,1,64.0,0
C42241,69,0,596.0,50,2,1,34.0,1
C41855,64,18,,49,14,2,31.0,0
C40616,26,23,1857.0,55,33,5,47.0,1
C41048,93,15,805.0,48,8,0,42.0,0
C41055,66,12,541.0,41,16,1,54.0,0
C40453,17,27,2122.0,56,28,4,53.0,1
C43936,38,4,390.0,1,6,0,46.0,0
C41940,65,12,1173.0,46,11,2,29.0,1
C42432,241,3,597.0,58,2,0,48.0,0
C43358,37,7,301.0,10,12,0,47.0,0
C43347,49,7,351.0,4,7,0,29.0,0
C41541,65,7,1176.0,37,11,2,59.0,1
C43958,40,3,260.0,9,11,0,42.0,1
C41582,80,5,822.0,42,13,0,40.0,0
C40089,18,18,1996.0,51,26,5,47.0,1
C42355,355,2,252.0,60,4,0,61.0,0
C41310,112,8,1295.0,40,12,1,54.0,0
C41371,48,10,951.0,41,10,3,41.0,0
C41170,123,11,785.0,34,14,1,52.0,0
C43530,35,7,404.0,4,9,0,26.0,0
C43937,37,7,264.0,5,15,1,47.0,0
C40690,20,21,1362.0,66,32,0,48.0,1
C42937,342,2,621.0,59,0,0,42.0,0
C40402,15,6,1690.0,52,30,3,43.0,0
C42026,28,6,1028.0,48,8,0,76.0,0
C44010,38,5,298.0,3,10,1,46.0,0
C40701,13,33,3118.0,60,35,2,38.0,1
C42938,409,3,630.0,46,1,0,44.0,0
C43112,219,4,283.0,62,1,0,57.0,0
C41735,65,11,851.0,40,12,1,55.0,0
C40543,19,21,2140.0,64,14,2,52.0,0
C43459,42,4,195.0,10,4,1,34.0,0
C40403,16,23,3657.0,61,22,1,29.0,1
C42244,198,3,18.0,58,1,0,50.0,0
C43245,32,7,248.0,9,5,1,38.0,0
C41929,101,7,435.0,50,19,0,64.0,0
C42489,338,2,540.0,56,2,0,54.0,0
C41523,87,16,638.0,39,12,0,35.0,0
C43363,47,9,243.0,1,17,1,33.0,0
C41532,73,11,722.0,43,16,0,45.0,0
C42606,292,3,548.0,34,3,1,47.0,0
C40860,15,18,1943.0,66,20,2,58.0,1
C41501,76,6,1186.0,44,12,0,43.0,0
C41895,64,17,897.0,38,15,0,45.0,0
C43984,30,5,332.0,2,6,1,24.0,0
C40067,14,27,1883.0,61,37,5,37.0,0
C42134,485,2,427.0,58,0,1,49.0,0
C40545,17,10,1863.0,66,28,3,46.0,0
C40462,20,34,3485.0,62,33,6,29.0,1
C40814,15,25,2004.0,60,37,3,36.0,1
C43425,33,2,217.0,1,7,2,30.0,0
C43137,414,6,221.0,62,1,0,68.0,0
C40233,14,20,2351.0,48,15,6,42.0,1
C40394,26,38,1447.0,66,27,5,24.0,0
C42236,155,4,463.0,43,1,0,48.0,0
C43322,26,6,347.0,5,9,0,32.0,0
C44109,62,5,490.0,7,8,3,44.0,0
C44095,17,3,202.0,1,14,0,46.0,0
C40436,27,33,1851.0,55,30,5,37.0,0
C40163,17,16,1067.0,58,25,3,47.0,1
C43249,23,7,301.0,5,16,0,32.0,1
C41807,54,11,583.0,55,12,3,49.0,1
C41546,90,15,678.0,58,20,2,39.0,0
C43479,19,8,318.0,14,13,0,55.0,0
C40775,18,23,1043.0,57,38,2,38.0,0
C41468,44,5,691.0,51,12,1,46.0,0
C42960,361,4,462.0,54,3,0,54.0,0
C40424,16,21,2119.0,67,31,3,48.0,1
C42534,393,4,272.0,59,0,1,56.0,0
C42379,305,4,569.0,61,0,0,49.0,0
C40792,17,30,1625.0,60,19,4,48.0,0
C43659,52,5,223.0,10,12,1,18.0,0
C42630,253,5,613.0,64,2,0,54.0,0
C40577,9,34,2366.0,60,44,3,43.0,1
C40747,23,7,1140.0,62,35,4,51.0,1
C44051,49,5,295.0,16,9,2,19.0,0
C43213,12,6,338.0,8,12,0,35.0,0
C42758,279,2,394.0,62,2,1,67.0,0
C43495,34,4,347.0,2,10,0,47.0,0
C42757,327,0,682.0,59,3,2,57.0,0
C42802,280,3,504.0,64,1,1,48.0,0
C42774,286,2,388.0,59,2,1,49.0,0
C40579,26,19,1895.0,65,42,5,,1
C40670,15,18,2878.0,54,20,1,43.0,0
C41289,89,13,590.0,55,19,3,54.0,0
C42306,179,3,226.0,60,1,0,64.0,0
C42505,278,3,206.0,48,1,0,48.0,0
C40115,24,22,1535.0,63,42,1,66.0,1
C41103,92,9,695.0,43,14,1,39.0,0
C41841,55,8,931.0,39,13,2,57.0,1
C44041,54,7,308.0,12,10,2,25.0,0
C43885,44,4,269.0,8,6,1,51.0,0
C41297,100,11,1640.0,41,17,1,35.0,0
C43766,38,6,380.0,11,13,0,20.0,0
C43864,33,7,123.0,10,8,1,44.0,0
C40546,12,19,1440.0,54,24,6,32.0,0
C43634,37,6,176.0,13,13,0,19.0,0
C43246,48,5,356.0,1,12,2,44.0,1
C43164,41,7,219.0,6,14,0,42.0,0
C41964,70,13,1213.0,52,12,2,57.0,0
C42465,198,3,427.0,57,2,1,39.0,0
C40046,18,31,2309.0,63,23,1,44.0,0
C40309,25,14,1512.0,63,32,3,48.0,1
C40877,18,23,2742.0,50,27,3,45.0,0
C40720,12,18,1980.0,55,35,2,44.0,1
C43394,38,7,419.0,6,11,1,29.0,0
C41524,93,10,709.0,44,10,0,39.0,0
C40946,21,25,2448.0,64,33,7,57.0,1
C42779,449,2,366.0,49,1,0,59.0,0
C44164,43,6,312.0,6,15,0,22.0,0
C40149,17,24,2181.0,75,37,2,45.0,1
C40407,11,24,2688.0,62,41,2,43.0,1
C41747,84,12,1143.0,48,7,0,62.0,0
C41339,108,9,631.0,45,16,0,46.0,0
C43526,33,7,422.0,2,3,1,36.0,0
C41955,106,10,1054.0,57,19,0,51.0,0
C43802,38,11,324.0,16,8,1,28.0,0
C40805,17,26,1866.0,69,19,3,52.0,1
C40624,23,42,1904.0,75,42,3,55.0,1
C44143,34,7,245.0,9,14,1,48.0,0
C40174,23,20,2031.0,56,33,2,55.0,1
C43507,37,8,284.0,1,7,2,37.0,1
C42240,196,4,527.0,45,3,1,63.0,0
C40330,19,26,2300.0,72,14,3,32.0,0
C42169,274,2,486.0,51,3,0,66.0,0
C43288,41,7,190.0,3,7,1,42.0,0
C41429,120,12,1579.0,45,11,0,35.0,0
C40311,20,37,1551.0,60,28,4,46.0,1
C43000,359,5,374.0,49,2,1,56.0,0
C41042,72,14,1324.0,50,13,1,57.0,0
C41936,103,11,866.0,47,6,1,28.0,0
C40740,24,14,2966.0,61,38,5,41.0,1
C41762,57,11,983.0,46,14,1,42.0,1
C43476,33,11,294.0,4,10,1,48.0,0
C43865,31,10,5.0,13,6,3,32.0,1
C41984,108,11,1114.0,47,13,0,47.0,0
C42885,283,4,536.0,59,2,2,61.0,0
C40017,15,17,2619.0,53,34,2,46.0,0
C40353,27,25,2568.0,61,45,1,54.0,0
C40257,9,25,2310.0,64,31,3,52.0,1
C43589,36,7,421.0,2,11,1,18.0,0
C43130,359,3,388.0,44,1,0,38.0,0
C41528,83,12,1183.0,47,10,2,56.0,0
C40059,23,31,1921.0,72,31,3,58.0,1
C41611,85,11,1066.0,47,8,1,33.0,0
C42922,356,3,629.0,53,3,0,63.0,1
C43230,37,6,272.0,7,13,2,35.0,0
C41094,108,12,1122.0,51,16,1,69.0,0
C43223,49,9,333.0,1,15,2,22.0,0
C42469,235,5,204.0,63,3,0,48.0,0
C40859,18,17,2368.0,60,17,2,44.0,0
C40012,24,21,2891.0,76,14,4,28.0,1
C42796,223,2,171.0,60,1,3,28.0,0
C42851,315,4,363.0,47,2,1,54.0,0
C42419,399,4,510.0,67,1,1,48.0,0
C40388,11,16,2085.0,61,24,2,60.0,0
C42199,361,4,559.0,72,1,0,37.0,0
C40419,12,16,3071.0,64,42,3,31.0,0
C43146,155,1,444.0,45,2,0,66.0,0
C41006,47,7,652.0,45,12,2,36.0,0
C41566,62,12,847.0,48,12,1,60.0,1
C43149,248,3,561.0,50,4,0,55.0,0
C41731,66,9,1080.0,39,11,1,42.0,0
C40937,24,31,2551.0,55,19,5,25.0,0
C42009,33,17,908.0,51,19,0,64.0,0
C42541,339,1,,60,1,0,46.0,0
C43510,26,8,439.0,6,10,1,34.0,0
C42067,67,5,892.0,52,16,0,38.0,0
C43185,40,10,188.0,4,10,1,21.0,0
C40427,21,12,1743.0,63,33,3,39.0,0
C44011,34,7,299.0,8,5,1,27.0,0
C41307,101,15,1442.0,39,14,1,38.0,0
C41373,44,20,981.0,58,11,2,38.0,0
C40304,18,22,1947.0,68,30,4,33.0,1
C43532,43,7,331.0,1,12,2,43.0,0
C40908,23,25,1955.0,67,32,2,34.0,0
C40408,23,40,2000.0,62,42,3,28.0,1
C42763,160,3,421.0,60,1,0,45.0,0
C40980,17,10,3532.0,62,33,3,56.0,1
C41441,71,15,957.0,48,8,1,47.0,0
C40087,17,29,2808.0,57,22,4,52.0,1
C43694,35,6,438.0,1,11,2,43.0,0
C41648,67,9,884.0,46,6,0,37.0,0
C40512,18,28,2275.0,64,46,3,53.0,1
C42157,345,2,507.0,64,1,0,52.0,0
C40679,16,17,1841.0,75,27,3,52.0,0
C43461,35,5,271.0,19,11,0,37.0,1
C41724,71,11,1005.0,50,9,1,47.0,0
C42005,71,11,970.0,53,15,1,24.0,0
C43163,42,6,317.0,16,8,1,18.0,1
C42801,308,3,348.0,61,2,0,50.0,0
C43183,37,6,344.0,1,3,0,28.0,0
C42148,226,3,299.0,46,1,0,43.0,0
C43488,35,7,162.0,2,11,1,30.0,0
C40661,14,33,1322.0,70,20,0,41.0,1
C43103,371,2,481.0,65,3,0,63.0,0
C44150,50,7,364.0,6,13,0,50.0,1
C42785,230,6,535.0,56,1,0,34.0,0
C42122,332,5,199.0,65,3,0,49.0,0
C40009,16,35,2610.0,60,33,5,45.0,1
C41781,159,9,947.0,53,14,1,38.0,0
C41461,76,16,983.0,55,16,2,45.0,0
C43580,23,8,269.0,16,12,1,27.0,1
C42871,293,2,499.0,60,2,1,47.0,0
C41856,96,14,1046.0,45,17,1,39.0,0
C40678,14,16,2490.0,61,23,2,42.0,1
C41557,94,8,602.0,51,18,2,42.0,0
C40821,21,23,2560.0,56,48,2,39.0,0
C42818,381,5,291.0,52,3,1,62.0,0
C42089,80,10,803.0,46,10,3,45.0,1
C42008,60,9,1193.0,43,11,2,47.0,0
C42260,257,1,522.0,60,2,0,,0
C42370,315,6,464.0,61,3,2,51.0,0
C43134,368,4,264.0,57,3,0,49.0,0
C43818,36,5,316.0,12,3,0,35.0,0
C40978,13,22,2151.0,66,28,4,38.0,1
C40302,18,23,1697.0,72,25,2,45.0,0
C43970,29,7,407.0,14,6,0,34.0,0
C41869,92,9,1302.0,43,13,1,47.0,1
C42139,395,2,638.0,59,3,1,55.0,0
C41621,49,10,1019.0,52,16,0,66.0,0
C40021,22,21,2248.0,62,12,4,44.0,1
C44004,56,6,186.0,1,13,1,22.0,0
C41105,113,10,961.0,41,14,0,58.0,0
C43529,45,3,222.0,1,8,2,32.0,0
C44068,31,6,429.0,11,9,2,41.0,0
C43105,375,4,679.0,63,1,0,54.0,0
C43969,45,7,332.0,11,11,1,30.0,0
C40498,15,15,1965.0,66,17,6,45.0,1
C42838,225,4,491.0,65,1,0,44.0,0
C42118,325,4,511.0,58,1,0,55.0,0
C41391,80,16,645.0,62,11,4,21.0,0
C40634,22,25,2927.0,63,41,5,44.0,1
C41958,80,16,1092.0,49,18,2,51.0,0
C42145,250,3,254.0,54,5,0,42.0,0
C44059,33,8,219.0,7,11,0,41.0,0
C42068,76,13,907.0,46,13,0,36.0,0
C41684,77,8,685.0,50,14,2,42.0,0
C40924,16,15,2109.0,66,17,1,45.0,0
C41037,69,2,968.0,46,9,1,27.0,0
C40612,20,28,3637.0,61,14,3,45.0,1
C44102,35,4,245.0,5,12,2,40.0,0
C41515,64,4,995.0,51,9,1,39.0,0
C44163,38,3,205.0,18,10,1,30.0,0
C41983,122,12,838.0,64,1,0,44.0,0
C42865,358,2,430.0,60,0,0,49.0,0
C43056,361,4,421.0,62,2,0,56.0,0
C40128,28,18,3257.0,63,34,2,32.0,1
C43057,403,5,662.0,58,2,0,52.0,0
C43913,44,5,214.0,10,12,2,41.0,1
C43046,153,2,406.0,45,2,0,68.0,0
C41603,94,12,1014.0,48,11,2,68.0,0
C42864,359,4,404.0,63,1,0,68.0,0
C41742,94,12,864.0,44,3,0,64.0,0
C41096,68,10,1178.0,40,9,0,77.0,0
C42712,396,1,652.0,58,1,0,47.0,0
C42501,224,3,,62,0,1,53.0,0
C42891,279,5,569.0,73,5,2,67.0,0
C43390,36,7,376.0,7,18,0,32.0,0
