customer_id,month,tenure_months,monthly_usage_gb,support_tickets,add_ons,monthly_charges,price_increase,churned
C100579,0,17,38.1,2,4,66.68,0,0
C100580,0,29,42.1,2,1,61.0,0,0
C100581,0,33,26.0,2,4,87.06,1,1
C100582,0,46,57.3,0,0,68.97,0,0
C100583,0,21,30.1,2,0,87.88,0,1
C100584,0,52,26.2,5,1,79.22,0,0
C100585,0,39,70.8,0,2,68.48,0,0
C100586,0,0,29.0,1,2,86.7,0,0
C100587,0,15,76.0,0,1,58.66,0,0
C100588,0,44,44.9,2,2,103.54,0,0
C100589,0,4,51.0,2,2,72.8,0,0
C100590,0,39,59.0,1,2,57.92,0,0
C100591,0,50,29.2,3,1,47.77,0,0
C100592,0,23,96.5,1,2,57.51,1,0
C100593,0,41,57.5,2,1,45.94,0,1
C100594,0,47,45.7,3,2,78.86,0,1
C100595,0,38,48.1,1,2,89.5,0,1
C100596,0,13,59.2,1,1,74.55,0,0
C100597,0,46,93.3,1,2,75.95,0,0
C100598,0,42,51.0,2,2,77.5,0,0
C100599,0,33,36.0,0,0,79.47,0,0
C100600,0,66,44.1,1,2,45.01,0,1
C100601,0,40,74.9,1,1,56.76,0,0
C100602,0,43,18.3,0,1,75.34,0,1
C100603,0,14,77.6,2,1,78.02,0,0
C100604,0,45,54.7,1,0,73.9,0,0
C100605,0,22,45.3,2,2,41.97,0,0
C100606,0,0,62.6,0,0,42.91,0,0
C100607,0,19,44.0,2,2,86.48,0,0
C100608,0,32,61.5,1,1,40.76,0,0
C100609,0,30,42.7,1,0,72.4,0,1
C100610,0,26,51.8,2,1,95.74,0,0
C100611,0,10,72.5,1,2,53.27,1,1
C100612,0,0,50.2,2,2,72.69,0,1
C100613,0,10,39.9,1,1,89.93,0,0
C100614,0,35,75.4,3,1,67.99,0,0
C100615,0,24,56.7,1,0,64.72,0,1
C100616,0,18,30.4,0,0,40.56,0,1
C100617,0,21,67.2,0,0,70.01,0,0
C100618,0,29,60.1,0,2,93.77,0,0
C100619,0,67,70.8,0,2,42.38,0,0
C100620,0,44,58.5,1,0,58.29,0,0
C100621,0,32,59.8,3,3,83.45,0,0
C100622,0,33,54.6,1,0,76.63,0,1
C100623,0,16,53.7,1,4,67.23,0,0
C100624,0,51,60.1,3,1,68.48,0,1
C100625,0,13,77.5,1,2,71.2,0,0
C100626,0,41,64.7,0,0,51.11,0,0
C100627,0,40,96.9,0,2,72.99,1,0
C100628,0,30,52.6,1,3,60.29,0,1
C100629,0,45,31.5,1,0,40.89,0,0
C100630,0,30,54.5,2,2,63.04,0,0
C100631,0,42,43.6,1,1,52.72,0,1
C100632,0,0,59.6,2,0,62.33,0,1
C100633,0,23,19.4,0,4,76.16,0,0
C100634,0,33,89.6,1,3,81.56,0,0
C100635,0,25,10.6,1,0,91.26,0,1
C100636,0,30,41.4,0,1,76.04,0,0
C100637,0,29,47.4,3,2,111.31,0,0
C100638,0,39,22.5,2,3,53.32,0,0
C100639,0,1,59.3,3,2,61.36,0,0
C100640,0,32,44.5,1,2,73.94,0,0
C100641,0,1,50.7,0,2,20.0,0,1
C100642,0,45,60.5,0,1,79.44,0,0
C100643,0,32,43.3,0,3,68.0,0,0
C100644,0,45,58.3,1,0,63.17,0,1
C100645,0,35,82.1,0,1,57.0,0,0
C100646,0,24,47.1,0,3,73.4,0,0
C100647,0,2,54.3,0,4,64.52,0,0
C100648,0,39,53.5,0,2,86.99,1,0
C100649,0,35,89.2,1,5,89.95,0,0
C100650,0,5,44.0,2,0,31.39,0,0
C100651,0,36,85.0,1,1,62.29,0,0
C100652,0,38,62.9,1,1,64.06,0,0
C100653,0,25,38.1,0,2,74.45,0,0
C100654,0,39,56.8,2,2,56.49,0,0
C100655,0,13,63.5,0,1,43.25,0,0
C100656,0,11,42.9,0,2,25.29,0,0
C100657,0,61,50.5,0,1,81.73,1,0
C100658,0,30,78.2,0,1,56.79,0,0
C100659,0,23,57.4,0,6,79.28,0,0
C100660,0,1,65.2,0,0,91.69,0,0
C100661,0,26,89.3,0,0,74.1,0,0
C100662,0,40,56.3,1,3,103.25,0,0
C100663,0,54,45.7,2,1,76.75,0,0
C100664,0,0,55.7,3,2,64.03,1,0
C100665,0,22,69.9,1,2,58.95,0,0
C100666,0,12,28.9,2,2,70.16,0,1
C100667,0,32,35.1,2,1,61.74,0,0
C100668,0,55,50.3,2,3,62.52,0,0
C100669,0,34,45.0,2,1,75.21,0,0
C100670,0,51,80.8,0,2,45.63,0,0
C100671,0,30,60.5,2,2,62.3,0,0
C100672,0,0,71.7,1,0,65.47,0,0
C100673,0,46,36.3,0,0,65.24,0,0
C100674,0,33,72.7,0,1,70.79,0,0
C100675,0,43,24.6,2,2,71.62,0,0
C100676,0,46,47.1,1,3,50.9,1,0
C100677,0,39,46.1,1,2,80.52,0,0
C100678,0,49,55.5,1,3,63.56,0,0
C100679,0,38,72.5,1,0,110.91,0,0
C100680,0,54,65.4,1,2,83.9,1,0
C100681,0,24,62.0,2,3,78.65,0,0
C100682,0,36,26.7,2,2,55.76,0,1
C100683,0,1,71.1,1,4,54.42,0,0
C100684,0,12,28.0,0,1,92.81,0,0
C100685,0,22,77.6,1,1,78.8,0,0
C100686,0,24,40.9,0,2,46.5,0,1
C100687,0,50,58.3,1,2,70.63,0,0
C100688,0,23,60.7,1,0,53.81,0,0
C100689,0,58,49.8,1,0,79.64,0,0
C100690,0,49,120.0,0,2,72.86,1,0
C100691,0,47,42.4,0,0,96.58,0,0
C100692,0,26,17.9,0,2,43.19,0,0
C100693,0,20,47.2,0,1,40.06,0,0
C100694,0,71,63.1,0,4,82.45,0,0
C100695,0,27,51.8,0,2,58.45,0,0
C100696,0,42,38.1,3,2,76.7,0,0
C100697,0,25,72.5,0,2,50.17,0,0
C100698,0,17,54.6,2,2,66.04,0,0
C100699,0,13,25.0,1,1,94.22,0,1
C100700,0,35,64.1,1,0,71.53,0,0
C100701,0,27,42.1,3,2,96.34,0,0
C100702,0,37,37.5,1,3,56.87,0,0
C100703,0,20,66.7,0,1,44.6,0,0
C100704,0,22,76.2,5,5,109.89,0,0
C100705,0,20,40.3,3,2,54.34,0,1
C100706,0,47,23.8,1,1,63.63,0,0
C100707,0,63,47.2,2,1,65.7,0,1
C100708,0,23,59.8,2,2,79.55,0,0
C100709,0,33,57.1,0,1,77.12,0,1
C100710,0,24,28.8,1,0,84.58,0,1
C100711,0,46,52.1,1,1,54.13,0,0
C100712,0,19,57.2,0,2,59.14,0,0
C100713,0,55,71.3,3,2,75.18,0,0
C100714,0,2,74.0,2,2,63.58,0,1
C100715,0,54,64.3,1,1,82.97,0,0
C100716,0,57,52.3,1,2,45.36,0,1
C100717,0,9,73.2,1,1,54.65,0,0
C100718,0,35,42.6,1,3,42.78,0,0
C100719,0,22,71.5,2,1,95.64,1,0
C100720,0,0,67.1,1,1,68.55,1,0
C100721,0,57,53.4,3,4,44.49,0,0
C100722,0,2,76.3,3,1,57.36,0,0
C100723,0,10,94.4,2,2,77.76,0,0
C100724,0,27,75.4,1,2,55.59,0,0
C100725,0,37,39.9,1,1,68.27,0,0
C100726,0,38,29.8,0,2,64.9,0,0
C100727,0,16,62.6,1,1,73.99,0,0
C100728,0,5,84.8,2,3,67.01,0,0
C100729,0,33,63.8,1,1,62.12,0,0
C100730,0,9,36.8,0,1,58.64,0,1
C100731,0,67,33.7,3,0,57.03,0,0
C100732,0,38,63.1,2,1,78.06,0,0
C100733,0,37,34.1,1,1,65.04,0,0
C100734,0,56,71.3,1,0,75.75,0,0
C100735,0,59,66.7,1,1,82.34,0,0
C100736,0,2,48.1,2,1,74.75,0,0
C100737,0,69,74.8,0,1,62.39,0,0
C100738,0,54,44.4,2,0,75.61,0,0
C100739,0,57,63.0,0,1,78.49,0,0
C100740,0,39,33.2,0,2,32.72,0,0
C100741,0,51,55.5,0,1,57.25,0,0
C100742,0,43,62.8,2,2,102.13,0,0
C100743,0,26,66.4,0,0,123.6,0,0
C100744,0,4,60.9,0,2,66.38,1,0
C100745,0,48,36.2,0,1,57.6,0,0
C100746,0,47,33.7,0,0,92.6,0,1
C100747,0,9,62.6,0,0,67.34,0,0
C100748,0,34,55.9,2,2,62.81,1,0
C100749,0,53,45.2,1,0,111.59,0,1
C100750,0,0,28.1,2,1,102.23,0,1
C100751,0,0,62.5,0,0,83.43,1,0
C100752,0,30,29.0,1,2,59.53,0,1
C100753,0,29,106.9,4,2,52.53,0,0
C100754,0,21,53.1,1,0,78.87,0,0
C100755,0,39,58.2,2,2,92.13,0,0
C100756,0,41,48.0,2,0,109.42,0,1
C100757,0,34,75.2,2,2,96.71,0,1
C100758,0,10,24.4,1,0,45.25,0,1
C100759,0,9,48.0,1,0,44.71,0,0
C100760,0,13,50.5,1,1,62.1,0,0
C100761,0,70,63.2,0,3,27.29,0,0
C100762,0,30,80.7,2,2,102.46,0,0
C100763,0,48,49.2,1,3,73.01,0,0
C100764,0,28,50.2,1,1,82.77,0,0
C100765,0,41,47.2,1,0,118.67,0,0
C100766,0,44,62.1,1,2,73.62,0,0
C100767,0,49,58.4,1,2,100.25,0,0
C100768,0,10,80.9,1,1,67.47,0,0
C100769,0,47,62.0,0,0,116.44,1,0
C100770,0,5,59.9,1,0,84.96,0,1
C100771,0,45,52.9,3,0,56.2,0,0
C100772,0,59,26.8,0,1,41.88,0,0
C100773,0,72,54.6,1,1,80.32,0,0
C100774,0,42,36.5,3,1,50.36,1,1
C100775,0,9,46.0,0,1,58.75,0,1
C100776,0,37,37.0,2,0,57.37,0,0
C100777,0,23,41.9,0,0,64.14,0,0
C100778,0,48,47.6,0,0,83.88,0,1
C100779,0,58,45.1,1,0,51.39,0,0
C100780,0,21,52.5,0,3,53.01,0,0
C100781,0,0,69.8,2,1,50.69,0,0
C100782,0,37,23.6,0,1,60.54,1,1
C100783,0,32,31.8,0,2,94.48,0,0
C100784,0,22,59.1,2,0,89.56,0,0
C100785,0,40,1.0,5,2,46.87,0,1
C100786,0,64,58.3,1,2,71.45,0,0
C100787,0,39,20.7,3,1,89.66,0,0
C100788,0,30,38.5,0,2,66.7,0,0
C100789,0,54,27.4,1,0,63.31,0,1
C100790,0,57,53.5,2,2,55.67,0,0
C100791,0,37,61.3,3,0,90.54,0,0
C100792,0,42,68.1,1,0,76.42,1,0
C100793,0,45,55.0,1,1,82.8,0,0
C100794,0,48,56.5,0,0,37.03,1,0
C100795,0,13,55.7,1,1,54.7,0,0
C100796,0,3,70.2,3,0,93.64,0,0
C100797,0,5,72.1,1,0,51.77,0,1
C100798,0,25,73.3,1,1,41.18,0,0
C100799,0,51,56.6,0,2,61.05,0,1
C100800,0,28,73.9,1,2,63.46,1,1
C100801,0,46,54.0,2,2,80.07,0,0
C100802,0,22,13.0,1,0,96.34,0,1
C100803,0,26,57.1,0,3,87.11,0,0
C100804,0,70,64.2,0,2,42.18,0,0
C100805,0,56,63.1,0,3,65.2,0,0
C100806,0,36,57.6,1,1,81.96,1,1
C100807,0,45,31.1,0,1,69.23,0,0
C100808,0,41,49.0,1,1,92.73,1,0
C100809,0,37,41.8,3,1,102.76,0,1
C100810,0,41,80.1,2,2,74.09,0,0
C100811,0,33,63.7,0,1,67.64,0,0
C100812,0,29,76.2,1,3,49.31,0,0
C100813,0,36,65.7,1,2,78.68,0,0
C100814,0,41,25.3,2,0,83.49,0,0
C100815,0,28,90.9,2,1,60.28,0,0
C100816,0,14,44.0,3,0,52.62,0,1
C100817,0,14,74.7,1,1,66.43,1,0
C100818,0,16,46.8,0,3,42.89,0,0
C100819,0,22,56.1,0,0,70.79,0,0
C100820,0,18,84.4,2,1,89.85,0,0
C100821,0,27,54.3,1,0,73.94,0,0
C100822,0,26,58.2,3,2,32.82,0,0
C100823,0,52,76.6,2,2,112.26,0,0
C100824,0,39,36.4,1,2,87.91,0,0
C100825,0,27,63.6,0,1,73.01,0,0
C100826,0,26,48.0,1,2,97.5,0,0
C100827,0,33,58.8,0,0,76.61,0,0
C100828,0,34,54.7,1,1,83.35,0,0
C100829,0,66,59.9,0,2,94.53,0,0
C100830,0,0,39.3,2,1,72.62,0,1
C100831,0,63,65.5,0,3,75.42,0,0
C100832,0,15,51.5,1,0,36.2,0,0
C100833,0,43,52.6,1,0,81.65,0,0
C100834,0,35,47.8,3,1,88.39,0,0
C100835,0,28,63.3,2,2,63.59,0,0
C100836,0,25,53.2,1,1,69.82,0,1
C100837,0,63,37.7,4,1,77.75,1,1
C100838,0,35,47.6,1,1,106.26,0,0
C100839,0,26,53.3,0,1,49.66,0,0
C100840,0,23,51.5,0,2,66.27,0,0
C100841,0,0,25.6,3,0,88.61,1,0
C100842,0,13,63.2,0,3,37.36,0,0
C100843,0,37,63.1,1,3,81.42,1,0
C100844,0,27,30.4,4,2,66.05,0,1
C100845,0,22,69.3,3,0,70.97,0,0
C100846,0,20,59.4,3,0,104.38,0,1
C100847,0,63,50.9,2,0,85.19,0,0
C100848,0,35,71.6,0,0,89.85,1,0
C100849,0,42,55.2,1,0,79.04,1,0
C100850,0,67,39.7,4,3,60.82,0,0
C100851,0,30,50.1,2,2,59.84,0,0
C100852,0,32,44.5,0,0,62.36,0,0
C100853,0,31,67.2,2,4,102.04,0,0
C100854,0,15,43.4,1,0,44.47,0,0
C100855,0,72,42.2,3,1,81.12,0,1
C100856,0,24,35.9,3,2,86.88,0,1
C100857,0,19,38.8,3,0,70.5,0,1
C100858,0,47,39.5,3,2,35.31,0,1
C100859,0,50,18.6,1,1,74.15,0,1
C100860,0,29,30.6,1,1,48.57,0,0
C100861,0,49,70.7,2,1,79.11,0,0
C100862,0,28,83.4,2,1,32.65,0,0
C100863,0,38,63.7,0,1,108.74,0,0
C100864,0,33,100.3,1,1,102.52,0,0
C100865,0,13,51.1,1,2,50.15,0,0
C100866,0,41,53.0,3,3,58.43,0,1
C100867,0,29,63.3,1,1,95.51,0,0
C100868,0,45,58.3,0,2,90.38,1,0
C100869,0,31,72.5,2,2,68.43,0,0
C100870,0,35,37.3,2,1,44.76,1,0
C100871,0,53,44.4,1,0,50.05,0,1
C100872,0,30,30.0,0,0,81.8,0,0
C100873,0,2,62.2,2,4,65.82,0,0
C100874,0,14,65.1,0,1,41.2,0,0
C100875,0,58,56.9,3,3,60.01,1,1
C100876,0,0,37.3,1,2,60.67,0,0
C100877,0,6,58.6,0,0,59.1,0,0
C100878,0,71,67.5,0,0,87.89,0,0
C100879,0,30,68.5,1,1,65.4,0,0
C100880,0,34,33.6,2,1,55.1,0,0
C100881,0,48,71.5,3,2,88.05,0,0
C100882,0,34,57.7,1,1,83.07,0,1
C100883,0,3,57.2,0,2,36.25,1,1
C100884,0,6,71.5,1,0,95.51,0,0
C100885,0,25,48.0,0,1,59.33,0,1
C100886,0,12,79.3,0,3,53.31,0,0
C100887,0,30,42.4,1,1,71.44,0,0
C100888,0,9,21.1,1,3,51.29,0,0
C100889,0,17,47.7,0,1,69.01,0,0
C100890,0,38,26.9,2,0,74.49,0,0
C100891,0,20,31.6,3,0,72.37,0,0
C100892,0,43,66.6,3,2,121.06,0,1
C100893,0,21,56.9,1,0,70.46,0,0
C100894,0,67,54.4,2,2,91.9,0,0
C100895,0,0,29.1,1,1,88.32,0,1
C100896,0,10,48.5,0,2,38.86,0,0
C100897,0,21,57.5,2,2,47.0,0,0
C100898,0,8,50.1,0,0,72.59,0,1
C100899,0,16,55.6,2,2,51.33,0,1
C100900,0,59,66.2,0,4,72.47,0,0
C100901,0,0,61.7,0,3,80.0,0,0
C100902,0,28,50.7,1,2,91.12,0,0
C100903,0,44,48.9,1,3,44.1,0,0
C100904,0,40,59.4,1,2,68.75,0,0
C100905,0,41,58.1,1,3,53.24,0,0
C100906,0,34,33.7,0,0,67.6,1,1
C100907,0,14,84.0,0,1,72.41,0,0
C100908,0,10,47.4,0,1,68.33,1,0
C100909,0,16,58.4,1,1,75.99,0,0
C100910,0,22,25.9,1,1,69.93,0,0
C100911,0,13,50.4,3,1,73.62,0,1
C100912,0,39,47.1,1,2,99.87,0,0
C100913,0,28,69.0,3,0,85.92,0,0
C100914,0,4,93.3,0,0,89.52,0,0
C100915,0,47,49.0,1,0,69.34,1,0
C100916,0,39,52.5,1,3,63.47,0,0
C100917,0,46,50.7,1,1,59.89,0,1
C100918,0,23,50.9,0,0,31.91,0,0
C100919,0,32,70.2,0,2,96.83,0,0
C100920,0,56,63.9,1,5,81.34,0,0
C100921,0,38,45.2,1,2,74.71,0,0
C100922,0,37,49.6,1,2,90.69,0,1
C100923,0,28,82.4,3,4,76.67,0,0
C100924,0,0,37.6,1,5,105.61,0,1
C100925,0,36,63.1,0,1,121.41,0,0
C100926,0,26,45.0,2,1,41.35,0,1
C100927,0,19,77.8,0,0,86.47,0,0
C100928,0,39,81.1,1,1,78.06,0,0
C100929,0,15,84.5,0,3,42.09,0,0
C100930,0,47,51.6,2,3,61.55,0,0
C100931,0,12,77.2,1,3,97.22,0,0
C100932,0,28,51.7,0,2,50.82,0,0
C100933,0,20,43.3,2,5,81.4,0,1
C100934,0,35,49.8,1,0,64.38,0,0
C100935,0,0,64.7,0,3,75.0,0,0
C100936,0,32,46.2,2,3,76.8,0,0
C100937,0,12,88.2,1,0,77.8,0,1
C100938,0,13,50.5,3,1,74.66,0,0
C100939,0,21,64.7,3,1,48.41,0,0
C100940,0,44,62.1,1,2,77.37,0,0
C100941,0,29,63.5,2,0,49.03,1,0
C100942,0,3,1.0,0,0,108.52,0,1
C100943,0,57,47.8,0,1,85.26,0,0
C100944,0,50,47.6,2,2,70.21,0,1
C100945,0,22,59.3,0,1,99.66,0,0
C100946,0,44,65.7,3,0,137.95,0,0
C100947,0,0,51.2,2,3,90.8,0,0
C100948,0,47,49.5,2,3,66.57,0,0
C100949,0,35,77.2,2,1,86.99,0,0
C100950,0,33,18.9,2,5,94.4,0,1
C100951,0,40,47.7,1,1,47.46,0,0
C100952,0,44,55.3,0,3,70.88,0,1
C100953,0,30,37.2,3,4,40.86,0,1
C100954,0,47,34.9,3,1,60.19,0,0
C100955,0,28,49.6,2,2,82.48,1,1
C100956,0,0,56.6,1,1,114.07,0,0
C100957,0,9,83.9,2,2,59.25,0,0
C100958,0,54,59.1,0,1,73.26,0,0
C100959,0,53,66.4,1,2,95.08,0,0
C100960,0,8,58.3,2,1,50.63,0,1
C100961,0,27,57.6,2,3,50.41,0,1
C100962,0,50,31.0,0,0,68.13,0,0
C100963,0,1,59.6,1,1,94.2,0,0
C100964,0,4,66.4,0,5,59.19,0,0
C100965,0,21,66.2,0,0,61.42,1,0
C100966,0,0,97.2,1,3,77.77,0,0
C100967,0,0,34.2,1,2,64.87,0,0
C100968,0,13,39.2,1,2,85.32,0,0
C100969,0,32,59.0,0,1,83.99,0,0
C100970,0,20,45.2,0,1,79.29,0,1
C100971,0,33,74.3,0,1,114.42,0,1
C100972,0,44,43.5,0,2,65.34,0,1
C100973,0,38,29.2,0,1,86.39,0,0
C100974,0,58,39.7,1,4,48.39,0,0
C100975,0,28,24.1,1,2,52.3,0,0
C100976,0,39,49.2,3,2,84.56,0,1
C100977,0,43,65.5,2,1,58.03,0,0
C100978,0,4,55.5,1,1,68.67,0,0
C100979,0,20,66.3,0,2,93.15,0,0
C100980,0,24,46.2,1,0,58.25,0,0
C100981,0,23,35.0,1,0,92.06,1,1
C100982,0,26,56.2,0,1,55.47,0,0
C100983,0,63,58.9,2,0,62.13,0,1
C100984,0,35,29.7,1,3,56.2,0,1
C100985,0,17,57.0,1,1,92.91,0,0
C100986,0,17,78.9,1,1,88.3,0,0
C100987,0,36,72.3,1,1,94.12,0,1
C100988,0,37,59.6,0,3,64.85,0,0
C100989,0,20,48.2,2,1,54.41,0,0
C100990,0,52,67.1,1,1,57.52,1,0
C100991,0,21,76.0,2,1,66.96,0,0
C100992,0,48,65.9,1,1,73.02,0,0
C100993,0,43,52.8,2,4,77.77,0,0
C100994,0,29,35.6,1,1,34.16,0,0
C100995,0,40,58.9,0,0,111.89,0,0
C100996,0,35,48.1,0,1,77.81,0,0
C100997,0,39,44.0,1,5,42.76,0,0
C100998,0,34,18.3,1,3,65.79,0,0
C100999,0,28,44.5,0,0,103.76,0,0
C101000,0,44,29.1,0,1,86.06,0,1
C101001,0,0,68.9,3,0,56.86,0,0
C101002,0,27,61.5,1,2,37.46,0,0
C101003,0,0,36.0,0,1,66.34,0,1
C101004,0,34,32.4,1,2,80.5,0,1
C101005,0,33,27.6,1,0,80.97,0,1
C101006,0,16,63.0,0,2,88.07,0,0
C101007,0,52,67.5,2,0,88.9,0,0
C101008,0,49,59.6,2,0,97.43,0,1
C101009,0,0,82.7,1,2,75.14,0,0
C101010,0,26,71.6,1,2,65.77,0,0
C101011,0,38,72.2,1,1,82.16,0,0
C101012,0,33,37.6,0,3,113.21,0,0
C101013,0,54,80.9,2,1,77.65,1,0
C101014,0,35,34.5,0,2,52.56,0,0
C101015,0,0,68.0,0,2,78.0,0,0
C101016,0,43,47.4,4,2,50.77,0,0
C101017,0,35,17.1,4,0,45.3,0,1
C101018,0,31,42.0,0,0,82.64,0,0
C101019,0,30,77.5,2,1,107.46,0,0
C101020,0,20,64.6,1,3,80.73,0,0
C101021,0,43,73.7,0,0,122.08,0,0
C101022,0,22,110.7,2,1,81.09,0,0
C101023,0,0,73.9,0,4,42.35,0,0
C101024,0,40,49.9,1,2,101.65,0,1
C101025,0,48,42.6,1,0,26.97,0,0
C101026,0,31,52.6,0,4,84.3,0,0
C101027,0,40,59.1,3,3,69.42,0,0
C101028,0,54,43.8,2,3,20.0,1,0
C101029,0,72,74.6,0,3,58.51,1,0
C101030,0,18,63.3,2,0,104.67,1,0
C101031,0,63,54.2,2,2,91.77,1,0
C101032,0,36,45.7,1,6,82.88,1,0
C101033,0,12,47.3,1,1,46.22,0,0
C101034,0,21,61.3,0,2,83.78,0,1
C101035,0,32,54.4,0,0,48.74,0,0
C101036,0,41,66.1,1,2,48.73,0,0
C101037,0,22,92.2,1,2,60.74,0,0
C101038,0,35,25.6,0,4,52.54,0,0
C101039,0,18,35.9,1,2,39.43,0,0
C101040,0,46,61.7,1,2,84.14,1,1
C101041,0,44,42.9,3,6,47.14,0,0
C101042,0,24,41.8,0,0,79.45,1,0
C101043,0,17,16.8,0,0,63.04,0,1
C101044,0,0,23.9,4,3,55.41,0,1
C101045,0,6,65.8,1,1,83.27,0,0
C101046,0,54,48.7,0,1,89.37,0,1
C101047,0,0,60.9,0,3,65.41,0,0
C101048,0,64,60.0,2,1,76.32,0,0
C101049,0,25,57.6,0,2,85.51,1,0
C101050,0,30,61.8,1,2,64.91,0,0
C101051,0,44,72.6,0,1,102.08,0,0
C101052,0,38,38.5,1,2,39.49,0,0
C101053,0,42,82.2,1,2,47.73,0,0
C101054,0,23,73.1,0,4,90.59,0,0
C101055,0,62,65.4,0,1,92.3,0,0
C101056,0,13,36.1,1,0,71.23,0,1
C101057,0,37,55.3,4,2,95.5,0,0
C101058,0,64,60.8,2,4,56.55,0,0
C101059,0,0,45.1,0,2,66.9,0,0
C101060,0,32,47.5,3,2,57.45,0,1
C101061,0,43,42.9,2,0,76.37,0,0
C101062,0,22,41.1,2,0,85.81,0,0
C101063,0,14,23.5,2,1,74.71,0,0
C101064,0,65,56.2,1,1,58.95,1,1
C101065,0,7,53.3,0,0,81.87,0,0
C101066,0,36,60.7,0,1,65.31,0,0
C101067,0,34,46.3,2,2,60.52,0,0
C101068,0,0,51.4,1,1,70.95,0,0
C101069,0,14,26.3,2,2,82.29,0,0
C101070,0,19,64.9,2,2,92.66,0,0
C101071,0,39,40.3,2,1,51.32,0,1
C101072,0,54,71.7,1,2,79.81,0,0
C101073,0,61,37.6,2,0,101.62,0,0
C101074,0,8,73.7,0,0,101.03,0,0
C101075,0,10,49.7,1,0,61.54,0,0
C101076,0,22,82.9,1,1,76.68,0,0
C101077,0,72,62.6,1,3,68.31,0,0
C101078,0,54,50.3,2,3,51.72,0,0
C101079,0,22,66.3,1,1,106.17,0,0
C101080,0,26,43.5,0,1,92.42,0,0
C101081,0,27,33.3,0,2,47.01,1,1
C101082,0,23,66.9,0,2,69.77,0,0
C101083,0,30,49.3,1,2,103.05,0,1
C101084,0,32,57.0,2,2,85.89,1,0
C101085,0,22,36.3,1,1,56.77,0,1
C101086,0,32,69.8,0,0,87.3,0,1
C101087,0,2,57.0,1,3,20.0,0,0
C101088,0,0,92.6,0,3,38.37,1,0
C101089,0,29,29.4,0,1,74.55,0,0
C101090,0,38,78.6,0,3,34.39,1,0
C101091,0,40,29.5,0,3,69.2,0,1
C101092,0,37,44.5,1,2,84.7,0,0
C101093,0,32,57.0,3,1,63.23,1,0
C101094,0,35,72.2,1,2,65.2,0,0
C101095,0,45,59.9,0,2,53.24,0,0
C101096,0,25,52.6,2,3,43.06,0,0
C101097,0,23,35.7,2,2,107.77,0,0
C101098,0,45,30.6,2,2,102.22,0,0
C101099,0,42,38.5,3,0,72.85,0,1
C101100,0,67,74.8,1,3,91.01,0,0
C101101,0,43,48.8,3,1,61.84,0,0
C101102,0,36,53.8,2,2,89.84,0,0
C101103,0,11,70.2,1,0,68.31,0,0
C101104,0,0,51.5,0,1,92.63,0,1
C101105,0,37,80.3,3,1,101.67,0,0
C101106,0,53,71.5,0,1,64.08,0,0
C101107,0,18,35.4,1,0,104.37,0,0
C101108,0,18,57.7,1,4,85.07,0,0
C101109,0,61,27.4,1,0,53.44,0,1
C101110,0,20,76.1,1,0,101.84,0,0
C101111,0,32,55.7,3,3,95.12,0,0
C101112,0,41,48.0,1,2,37.91,0,0
C101113,0,52,16.6,1,1,78.52,1,0
C101114,0,29,70.7,0,2,75.22,0,0
C101115,0,38,67.5,1,3,77.68,0,0
C101116,0,46,31.4,1,1,52.36,0,0
C101117,0,7,50.2,2,2,56.3,0,0
C101118,0,34,57.1,0,3,58.37,0,0
C101119,0,23,69.5,0,3,79.96,0,0
C101120,0,43,66.2,2,2,47.19,0,0
C101121,0,7,49.0,2,1,60.54,0,0
C101122,0,57,28.9,0,1,82.25,1,0
C101123,0,31,16.0,0,5,81.51,0,0
C101124,0,23,39.5,1,0,84.23,0,0
C101125,0,9,66.5,0,3,82.91,0,0
C101126,0,42,60.5,0,1,66.02,0,0
C101127,0,31,13.4,0,0,54.16,0,1
C101128,0,28,21.6,2,1,59.11,0,1
C101129,0,27,70.3,2,2,78.11,0,0
C101130,0,21,34.5,2,2,73.6,0,0
C101131,0,30,45.6,0,0,33.76,0,0
C101132,0,45,36.7,3,1,74.06,0,0
C101133,0,30,56.0,1,3,50.1,1,1
C101134,0,22,82.7,0,3,47.59,0,0
C101135,0,65,32.6,0,2,45.53,0,0
C101136,0,49,50.7,0,1,45.55,0,0
C101137,0,46,77.1,0,6,64.92,0,0
C101138,0,21,56.1,1,1,53.5,0,0
C101139,0,14,48.7,1,2,63.38,0,1
C101140,0,12,76.9,2,1,75.34,0,0
C101141,0,32,57.5,1,2,68.1,0,0
C101142,0,10,47.3,0,3,94.76,0,0
C101143,0,54,44.4,2,0,55.02,0,0
C101144,0,43,67.7,0,3,62.16,0,0
C101145,0,49,84.2,1,2,55.9,0,0
C101146,0,38,45.0,0,0,131.2,0,1
C101147,0,34,71.0,2,1,67.37,0,0
C101148,0,45,61.0,2,3,81.59,1,0
C101149,0,17,69.4,0,1,46.94,0,0
C101150,0,22,58.8,0,0,42.66,0,0
C101151,0,1,48.2,1,0,70.52,1,0
C101152,0,63,38.7,1,0,35.75,0,0
C101153,0,35,51.2,0,0,85.66,0,0
C101154,0,16,62.2,3,1,52.77,0,1
C101155,0,49,78.3,1,0,41.1,0,0
C101156,0,22,41.6,0,0,118.02,0,0
C101157,0,28,82.3,2,2,55.49,0,0
C101158,0,42,54.9,2,0,55.23,0,0
C101159,0,53,48.5,0,2,65.71,0,0
